S-ID,Address Line 1,County,Lat (WGS84 GPS),Long (WGS84 GPS)
19626A,Granges Road,Kilkenny,52.6600889,-7.2619343999999995
19627C,Sea Road,Dublin,53.4542027,-6.1692893
19628E,St. Fiachras SNS,Dublin,53.3877761,-6.2263069
19629G,Ballycarnane,Waterford,52.160219399999995,-7.165679700000001
19631Q,Ráth Rónáin,Kerry,52.2835323,-9.693130300000002
19632S,ATHLONE,Westmeath,53.34937779999999,-7.850450299999999
19633U,Moyle National School,Donegal,54.998847,-7.5316515
19635B,Ransboro,Sligo,54.2446217,-8.5399534
19636D,CORDUFF,Dublin,53.398953799999994,-6.3769441
19637F,Béal Átha an Ghaorthaidh,Cork,51.8479875,-9.235342
19638H,BROSNA,Offaly,53.01233810000001,-7.841572500000001
19640R,Lismackin,Tipperary,52.907125300000004,-7.832095599999999
19641T,Coolevin,Dublin,53.254726299999994,-6.1345338
19642V,Neilstown,Dublin,53.33691999999999,-6.400827099999999
19643A,Mountview Road,Dublin,53.3896645,-6.407117400000001
19644C,Hartstown,Dublin,53.3937662,-6.420607700000001
19645E,Mountain View,Tipperary,52.3593046,-7.7189899
19646G,Bóthar na hAbhann Móire,Dublin,53.284048600000006,-6.347559599999999
19647I,ROWLAGH,Dublin,53.343366,-6.3951148
19650U,Bellview,Westmeath,53.5268262,-7.3243738
19651W,Carracatsle,Mayo,53.956301,-8.7030712
19652B,Killinarden,Dublin,53.2773716,-6.3818283
19653D,Confey,Kildare,53.3705821,-6.4874632000000005
19658N,Orwell Park,Dublin,53.298067,-6.3186092
19659P,FENIT,Kerry,52.2792511,-9.8626306
19660A,Channel Road,Dublin,53.5206211,-6.104278599999999
19661C,Ballyfermot Road,Dublin,53.34293670000001,-6.3471731
19662E,Kylemore Road,Dublin,53.3435965,-6.3487718
19663G,Ballyfermot Road,Dublin,53.343076,-6.3494897
19667O,ROSBRIEN,Limerick,52.6473624,-8.6309315
19668Q,Clonshaugh Drive,Dublin,53.4032783,-6.2051212
19669S,Mourne Road,Dublin,53.33028050000001,-6.3189304
19671F,Abbeylands,Meath,53.659372700000006,-6.6851392999999995
19672H,Lacknacummeen,Cork,51.7444639,-8.4919096
19673J,Tom Bellew Avenue,Louth,53.9915392,-6.3872217000000004
19675N,Kilcullen,Kildare,53.1302425,-6.7507982
19676P,Esker,Dublin,53.348742099999996,-6.4491301
19677R,Upperchurch,Tipperary,52.70133860000001,-8.021735099999999
19678T,Marley's Lane,Louth,53.7111062,-6.3717387
19679V,Bawnboy,Cavan,53.9906046,-7.3629406
19680G,Léim an Bhradáin,Kildare,53.365421,-6.4944524
19684O,Green Lane,Kildare,53.365679799999995,-6.5021287
19685Q,CHILL CHARTHA,Donegal,54.6331088,-8.604911099999999
19686S,Bundoran,Donegal,54.4759201,-8.281556
19688W,Dromore West,Sligo,54.2495094,-8.879926199999998
19689B,BANSHA,Tipperary,52.44762610000001,-8.0656106
19690J,Clonouty,Tipperary,52.51590970000001,-7.8915828999999995
19692N,Old Road,Tipperary,52.510171400000004,-7.8857291
19693P,TOBERBURR,Dublin,53.4528445,-6.2926391
19694R,Blakestown,Dublin,53.3978679,-6.3999445999999995
19696V,CASHEL,Tipperary,52.516757,-7.887674700000001
19698C,Smithstown,Clare,52.7111088,-8.8641262
19700J,Main Street,Clare,53.030960300000004,-9.289253500000001
19702N,Fortunestown Road,Dublin,53.2789161,-6.4032982
19703P,Cortober,Monaghan,54.104070400000005,-7.1366981
19707A,St Cuthbert's Road,Dublin,53.32345279999999,-6.4261758
19710M,Barnacarroll,Mayo,53.7672618,-8.9721715
19713S,Arden View,Offaly,53.2810569,-7.4955105
19714U,Knocknaheeny,Cork,51.9056959,-8.505894900000001
19716B,Meadowbrook,Dublin,53.2811461,-6.255229
19720P,Clegna,Roscommon,53.9841688,-8.1580068
19721R,Forest Fields,Dublin,53.451984200000005,-6.241597799999999
19723V,Wedgewood,Dublin,53.276327,-6.2258669
19725C,Bóthar Áth Troim,Meath,53.644236899999996,-6.6822303
19726E,Church Lane,Waterford,52.12870529999999,-7.4648452999999995
19727G,Belmont Avenue,Dublin,53.32154129999999,-6.2389523
19730S,Ballyvolane,Cork,51.921557,-8.459701800000001
19734D,Church Lane,Wicklow,53.9644988,-6.3788257
19736H,Corduff,Monaghan,53.97797779999999,-6.7188238
19737J,DRUMALISH,Monaghan,54.1399938,-6.7252565
19738L,Tedavnet,Monaghan,54.2967169,-7.0158258
19739N,Coolcotts,Wexford,52.336256,-6.4842900000000006
19740V,GEATA AN DOMHNAIGH,Louth,53.7181517,-6.3498299000000005
19741A,Broadway,Wexford,52.2193316,-6.387583900000001
19742C,Idrone Avenue,Dublin,53.2843781,-6.3164508
19743E,Quarryvale,Dublin,53.349646299999996,-6.3979175999999995
19744G,Sion Hill,Galway,53.618016299999994,-8.7441461
19745I,SCAIRTEACH A GHLINNE,Kerry,52.05993529999999,-9.5044265
19747M,Knockmay,Laois,53.0378709,-7.3145055999999995
19748O,SHILLELAGH,Wicklow,52.7545156,-6.5334605
19750B,Ballyroan Road,Laois,52.9186645,-7.342741499999999
19753H,ST EMERS,Longford,53.73177,-7.779789200000001
19754J,KILLARNEY RD,Wicklow,53.1883257,-6.1260772
19755L,Huntstown,Dublin,53.4022259,-6.4098086
19756N,NARIN,Donegal,54.828534700000006,-8.4450349
19761G,DUNGOURNEY,Cork,999.0,999.0
19762I,Limetree Ave,Dublin,53.43921039999999,-6.1362424
19764M,Bluebell Road,Dublin,53.330820200000005,-6.3377253
19765O,Jobstown,Dublin,53.2789161,-6.4032982
19768U,Tudor Grove,Meath,53.5159498,-6.4015934
19769W,Laurel Lodge,Dublin,53.37847579999999,-6.3784838
19770H,Gurteen,Galway,53.3634429,-8.5871703
19771J,Innishmore,Cork,51.890213,-8.606586
19774P,East Wall Road,Dublin,53.354366000000006,-6.2285321
19775R,Knockmore Avenue,Dublin,53.2761963,-6.3909203
19776T,Geesala,Mayo,54.1120149,-9.8984262
19777V,Bóthar an Ghleanntáin Ghlais,Dublin,53.385532999999995,-6.1530998
19779C,CILL DHEAGLAIN,Meath,53.5046216,-6.387882299999999
19780K,Mullaghrafferty,Monaghan,53.921524600000005,-6.7117295
19782O,Brookfield,Dublin,53.2871095,-6.404283
19784S,Leighlinbridge,Carlow,52.73530699999999,-6.9718641
19785U,Quarryvale,Dublin,53.350391599999995,-6.397338700000001
19786W,Athy Road,Kildare,52.9136372,-6.842339599999999
19791P,Cullohill,Laois,52.822543599999996,-7.4825035
19794V,Scoil Mochua,Kildare,53.348849699999995,-6.5503753
19795A,Tirellan Heights,Galway,53.289720900000006,-9.0436899
19796C,Clane,Kildare,53.290645700000006,-6.6959159
19797E,Prosperous Road,Kildare,53.29069989999999,-6.694368400000001
19798G,Derrinabroc,Mayo,53.9640853,-8.6272821
19799I,Sruleen,Dublin,53.3146343,-6.4021385
19800N,Plassey Park Road,Limerick,52.672049,-8.5669742
19801P,DRIMOLEAGUE,Cork,51.6626086,-9.261367300000002
19803T,Bearna,Galway,53.251812,-9.1474685
19808G,KILKELLY,Mayo,53.878119999999996,-8.7766891
19809I,Bishop Street,Roscommon,53.8465509,-8.190477799999998
19811S,Garrán na Fuinseoige,Carlow,52.829693299999995,-6.911933599999999
19812U,Foxford,Mayo,53.98043440000001,-9.1097383
19813W,Kildalkey,Meath,53.571760600000005,-6.904922200000001
19814B,Clais na Lachan,Waterford,52.1001077,-7.594373399999999
19815D,Four Mile House,Roscommon,53.7105503,-8.207473
19817H,Airlie Heights,Dublin,53.3537206,-6.4609069
19818J,CREEGS,Galway,53.592081799999995,-8.3597706
19826I,Cartron,Sligo,54.28117370000001,-8.4840655
19828M,Bóthar na Scoile,Galway,53.31763570000001,-8.8901501
19830W,Moyross,Limerick,52.68121899999999,-8.645241
19831B,Sráid Mhaoilbhríde,Dublin,53.35132629999999,-6.2576070999999995
19832D,Faiche an Aonaigh,Mayo,53.8584196,-9.290535400000001
19833F,Sráid na Trá,Cork,51.9501472,-7.8430078
19834H,Brookfield,Dublin,53.2880241,-6.404314299999999
19837N,Drimnagh Castle,Dublin,53.3243324,-6.3309735
19838P,Bóthar an Ghoirt,Clare,33.836081,-81.1637245
19839R,Carraig an Earra,Cork,51.8826291,-8.5778898
19840C,Dunedin Park,Dublin,53.28634520000001,-6.1537440000000005
19841E,Via Castlerea,Galway,53.6540634,-8.4422375
19845M,BALLYMUN ROAD,Dublin,53.3817512,-6.2681132
19846O,Listowel,Kerry,52.4460488,-9.4853655
19848S,Mullingar Road,Westmeath,53.4564809,-7.102875699999999
19849U,Bóthar Linne,Clare,52.7056491,-8.8763865
19850F,Dromheath Gardens,Dublin,53.405459400000005,-6.390877400000001
19851H,Dún Eala,Cork,52.130904799999996,-8.2851951
19852J,Bealach an Cháirdinéil,Cork,51.878242799999995,-8.5119149
19853L,Baile Gunnair,Waterford,52.2298625,-7.0623113
19855P,Seanbhóthar Nangair,Dublin,53.32353829999999,-6.401885099999999
19856R,Loch Buí,Kilkenny,52.640415000000004,-7.2458731
19857T,Carraig Mhachaire Rois,Monaghan,53.97865529999999,-6.7155393
19858V,Bóthar Bhaile an Locháin,Galway,53.275662600000004,-9.0116617
19865S,Lynch's Lane,Dublin,53.34023320000001,-6.4149449
19867W,Dún Seachlainn,Meath,53.513932999999994,-6.543287
19871N,Loughan,Cavan,999.0,999.0
19872P,Garrán an Choill,Dublin,53.2743861,-6.3988393
19874T,Cathedral Street,Tipperary,52.681423200000005,-7.808100200000001
19875V,Captain's Hill,Kildare,53.370347200000005,-6.488308900000001
19877C,Forest Fields,Dublin,53.451807200000005,-6.2414595
19878E,Old Court Avenue,Dublin,53.273263899999996,-6.348562599999999
19879G,Drangan,Tipperary,52.5174929,-7.5876125
19880O,Newtown,Tipperary,52.5174929,-7.5876125
19881Q,Bridgemount,Cork,51.820898,-8.387267999999999
19882S,Dúglas,Cork,51.8772472,-8.4433327
19883U,Bóthar an Stáisiúin,Limerick,52.4573913,-9.0595261
19884W,Ballybay,Monaghan,54.1302144,-6.8973166
19885B,Cruabhaile Uachtarach,Waterford,52.168817100000005,-7.146724799999999
19886D,Cnoc an tSamhraidh,Cork,52.125532,-8.642462599999998
19888H,Stonebridge Road,Dublin,53.23429670000001,-6.128819
19890R,Main Street,Wexford,999.0,999.0
19892V,Muirtheimhne Mór,Louth,53.988090299999996,-6.3817329
19893A,Kingswood Heights,Dublin,53.306274,-6.370296499999999
19894C,Ascaill Uí Chonaill,Limerick,52.655144400000005,-8.6340951
19896G,59 Lower Baggot Street,Dublin,53.3362052,-6.2462584
19897I,An Bhanóg,Kildare,53.3999996,-6.6772095
19898K,Draighneán,Dublin,53.4465785,-6.200342
19899M,COBH,Cork,51.85435579999999,-8.2869234
19901T,CROSS AVE,Dublin,53.3004913,-6.1912288
19903A,KILTIMAGH,Mayo,53.84998,-8.99879
19904C,Kilmacud Road Upper,Dublin,53.288575,-6.2410120000000004
19905E,Springfields,Kilkenny,52.63805229999999,-7.252028299999999
19906G,GRATTAN STREET,Cork,51.898692600000004,-8.4796
19907I,"Bóthar Thigh Chláir,",Dublin,58.199667000000005,38.441167
19908K,Ave de Rennes,Cork,51.8922655,-8.4032845
19909M,Campas Oideachais,Cork,51.9117925,-8.4780382
19910U,Abbey Quarter,Sligo,54.2698346,-8.466086
19911W,Kilmaine,Mayo,53.627587600000005,-9.2130101
19912B,Glenties,Donegal,54.794608700000005,-8.2791695
19913D,Macroom Road,Dublin,53.3981061,-6.2031846
19914F,Bohola,Mayo,53.723876399999995,-9.0017356
19915H,Kilcolman Road,Mayo,53.723733100000004,-8.999875900000001
19916J,Snugboro,Mayo,53.865266399999996,-9.3292504
19917L,Bóthar an Choláiste,Kerry,52.2362263,-9.4555565
19918N,DUNMANWAY,Cork,51.6510614,-9.1477132
19919P,Kilmore Road,Dublin,53.3860559,-6.2161726999999996
19920A,Kilmore Road,Dublin,53.3896486,-6.217322599999999
19921C,Doohassan,Cavan,54.0410603,-7.222575999999999
19922E,St Columbanus,Dublin,53.301679299999996,-6.2497949
19924I,Clareville Road,Dublin,53.3172808,-6.285743599999999
19925K,Parnell Street,Kilkenny,52.651063199999996,-7.256033400000001
19926M,4 Cearnóg Parnell,Dublin,53.3536461,-6.262046400000001
19927O,Main Street,Donegal,999.0,999.0
19928Q,Ranelagh Road,Dublin,53.3267999,-6.2576462
19929S,Wellmount Avenue,Dublin,53.386113,-6.3092044000000005
19930D,Urlingford,Kilkenny,52.71925600000001,-7.5796058
19931F,Bóthar Bhaile an Róistigh,Limerick,52.6507029,-8.613839500000001
19932H,An Ceathrú Rua,Galway,53.264108400000005,-9.598267100000001
19933J,Petrie Road,Dublin,53.33450010000001,-6.2792779
19934L,O'Connell Avenue,Limerick,52.6569613,-8.6337308
19935N,Greendale Road,Dublin,53.3864926,-6.156758900000001
19936P,Cnoc an Chonnaidh,Monaghan,54.262745499999994,-6.9500972999999995
19937R,Bóthar Naomh Chonlain,Tipperary,52.8689531,-8.2078426
19938T,Tivoli Road,Dublin,53.2884397,-6.140592
19939V,Whitehall Road,Dublin,53.296805799999994,-6.2681069
19940G,Bóthar an Chaisleán,Dublin,53.350502500000005,-6.4349607
19941I,An Pháirc,Kerry,52.066902899999995,-9.482058300000002
19942K,Colgagh,Sligo,54.285691500000006,-8.396150800000001
19943M,Quarry Drive,Dublin,53.314352899999996,-6.321443299999999
19944O,GORESBRIDGE,Kilkenny,52.6305262,-6.9971082
19945Q,Loreto Avenue,Dublin,53.2911189,-6.2740742
19946S,Lower Gloucester Place,Dublin,53.3533716,-6.2545964000000005
19947U,Barrack Street,Waterford,52.256242799999995,-7.1167978000000005
19948W,Lios Uí Mhulláin,Westmeath,33.836081,-81.1637245
19949B,19 Roebuck Road,Dublin,53.30398960000001,-6.234182
19951L,Station Road,Mayo,53.9432955,-8.952709
19952N,Castlefarm,Limerick,999.0,999.0
19953P,Youghal Road,Waterford,52.0874836,-7.625327099999999
19954R,GREENDALE AVENUE,Dublin,53.3852569,-6.1522828
19955T,Slievekeale Road,Waterford,52.254348799999995,-7.1263584
19956V,Bóthar Shíol Bhroin,Limerick,52.672406,-8.639378
19957A,Listowell,Kerry,52.407214,-9.525813699999999
19958C,Killeshin Road,Carlow,52.8373718,-6.945436099999999
19959E,Whitecastle,Donegal,55.142257400000005,-7.178065299999999
19960M,Church Road,Dublin,53.256099,-6.1283789
19963S,Upper Main Street,Donegal,54.655472700000004,-8.0976625
19964U,Ballymote,Sligo,54.0914127,-8.5135994
19965W,Clarinbridge,Galway,53.225723200000004,-8.8782939
19966B,Drumcollogher,Limerick,52.3378213,-8.9018216
19967D,St Mary's Road,Donegal,55.1326968,-7.455679700000001
19968F,Bóthar na Naomh,Tipperary,52.680236300000004,-7.822282
19969H,Céide Ghearrbhaile,Galway,53.3275747,-8.2407171
19970P,Convent Road,Waterford,52.29031,-7.315158099999999
19971R,Gleann Cearra,Donegal,54.9570033,-7.749908400000001
19972T,LOCHÁN NA MBAN,Mayo,53.748094200000004,-8.937797199999999
19973V,Racecourse Road,Galway,53.490780099999995,-10.0180192
19974A,Temple Street,Sligo,54.2673103,-8.477213800000001
19975C,BALLINAMUCK,Longford,53.865852100000005,-7.7176809
19976E,MULLINAVAT,Kilkenny,52.3685324,-7.1728396
19977G,Convent Hill,Cork,51.7497894,-8.743633099999998
19978I,Leap,Cork,51.549598700000004,-9.2698001
19979K,Pearse Street,Dublin,53.276388,-6.138607599999999
19980S,Ballaghaderreen,Roscommon,53.899455200000006,-8.589998399999999
19981U,Windsor Avenue,Dublin,53.363676500000004,-6.237731
19983B,Virginia Road,Cavan,53.8658464,-7.1992975999999995
19985F,Pearse Road,Sligo,54.268076,-8.470016099999999
19986H,Garraí na dTor,Kerry,52.1430185,-10.142588
19987J,Newtownforbes,Longford,53.7629772,-7.833481599999999
19989N,CILL NA MULLACH,Cork,52.2289472,-8.670042500000001
19990V,CLUAIN CALGA,Offaly,53.26926949999999,-7.4766620999999995
19991A,Bóthar an Úlloird,Dublin,53.323677,-6.392896400000001
19993E,Aibhinne Murmont,Cork,51.909119200000006,-8.4444867
19994G,Lána an Mhuillearoa,Galway,53.2731995,-9.0961702
19995I,Clane Road,Kildare,53.33331120000001,-6.557661200000001
19996K,St Brigid's Road,Galway,53.0949039,-8.2204632
19997M,Corrandulla,Galway,53.397118000000006,-8.9943276
19998O,Ard na Mara,Galway,53.266696100000004,-8.933078300000002
19999Q,Pound Street,Clare,52.640196499999995,-9.4857479
20000L,Thomas Hynes Road,Galway,53.2840961,-9.0706509
20001N,Seisceann,Cork,51.674651399999995,-9.444911900000001
20002P,Bóthar an Ághasaigh,Westmeath,53.5280332,-7.3567808
20003R,Convent Road,Wexford,52.5053372,-6.5728525
20004T,Castletownbere,Cork,51.652685399999996,-9.910148800000002
20006A,Bóthar Chnoc na Raithní,Cork,51.62315170000001,-8.902536300000001
20007C,Baile Gaelach,Tipperary,52.3505511,-7.6995532
20008E,An Charraig Bhán Thuaidh,Wexford,52.3278464,-6.4734189
20009G,Gort na Cloiche,Cork,51.5559244,-9.2621303
20011Q,Ballybought Street,Kilkenny,52.658403799999995,-7.2431931
20012S,The Old Guardhouse,Dublin,53.331027500000005,-6.279849700000001
20013U,LIOS TUATHAIL,Kerry,52.4488015,-9.4804845
20015B,Bóthar Choltraí,Dublin,53.39820600000001,-6.255974
20016D,Bóthar Vevay,Wicklow,53.1991194,-6.109192500000001
20017F,Laytown,Meath,53.68952049999999,-6.242194400000001
20018H,Sexton Street,Limerick,52.65930129999999,-8.622392199999998
20019J,Ballymote Road,Sligo,54.0530714,-8.725080300000002
20020R,Beallairmín,Dublin,53.2596497,-6.2151794
20022V,O'Rahilly Street,Cork,51.6208996,-8.891336099999998
20023A,Green Road,Kildare,53.158843999999995,-6.8083990000000005
20024C,O'Brien's Place,Cork,51.9477077,-7.8436871
20025E,Cloch Mhic Shíomoin,Cork,51.741415100000005,-8.7308466
20026G,Cnoc an Choiligh,Cavan,53.992507499999995,-7.355391099999999
20027I,Cnoc an Railéigh,Tipperary,52.47168610000001,-8.149748299999999
20029M,Wellmount Avenue,Dublin,53.385537,-6.3092329000000005
20032B,Station Road,Meath,53.419614,-6.4706831
20033D,Station Road,Meath,53.41885550000001,-6.471160500000001
20035H,COWPER STREET,Dublin,53.353684200000004,-6.2906857
20036J,Cathedral Walk,Cork,51.9054377,-8.475712800000002
20037L,Louisburgh,Mayo,53.763347200000005,-9.8000558
20038N,Farranree,Cork,51.911967600000004,-8.4841357
20039P,Lathaleer,Wicklow,52.9368722,-6.7009164000000006
20040A,BELMONT,Galway,53.588838,-9.0192289
20041C,Kilrush,Clare,52.640699899999994,-9.485937400000001
20042E,Society Street,Galway,53.331340399999995,-8.227128800000001
20043G,SEAN BHÓTHAR CHNOC LIAMHNA,Dublin,53.284718700000006,-6.3266565
20044I,BOTHAR BAILE UI DHUGAIN,Sligo,54.2654713,-8.501845699999999
20045K,Former Abbey Community College,Wicklow,52.988561700000005,-6.075712
20046M,Bóthar an Chúrsa Gailf,Mayo,53.805218999999994,-9.5318191
20047O,Naomh Fionbarra CLG,Dublin,53.3646991,-6.2894452
20048Q,Teach Feadha Chuileann,Dublin,53.322165500000004,-6.2566370000000004
20049S,Ringaskiddy,Cork,51.824450399999996,-8.322233500000001
20050D,CAMPAS CHARRAIG PHIARAIS,Waterford,52.2607726,-7.1478496
20051F,DUBLIN ROAD,Meath,53.55325620000001,-6.7696689
20052H,Lána na Cúlóige,Dublin,53.3962106,-6.230400599999999
20054L,Bath Terrace Lane,Donegal,55.19029570000001,-7.0391766
20055N,Bóthar Ros Liath,Monaghan,54.1796829,-7.2306671
20056P,Ascaill Shíleann,Dublin,53.248385,-6.1246376
20057R,Drom Guail,Wexford,52.4980299,-6.549133900000001
20058T,Bóthar Chill Droichid,Kildare,53.3700096,-6.5821703
20059V,Ferndale Avenue,Dublin,53.3870144,-6.2868072
20060G,Kill Avenue,Dublin,53.280658900000006,-6.1502678
20061I,Tír an Chóir,Galway,53.506904299999995,-8.852827699999999
20062K,Nenagh Road,Tipperary,52.996373600000005,-8.1273257
20063M,Dublin Road,Westmeath,53.367584400000005,-7.4931893
20064O,Collins Avenue East,Dublin,53.37420329999999,-6.2170628
20065Q,Durrow,Laois,52.845478500000006,-7.397512599999999
20066S,Mount Bellew Way,Dublin,53.351240000000004,-6.425500700000001
20067U,KNOCKATALLON,Monaghan,54.29578539999999,-7.151300999999999
20068W,CLOGHAN,Offaly,53.224985399999994,-7.885981699999999
20071L,Rathdowney,Laois,52.8565101,-7.5967621
20073P,Gracepark Road,Westmeath,53.425452299999996,-7.933387299999999
20075T,Ennis Road,Clare,52.867812,-8.761910199999999
20076V,Deerpark Road,Waterford,52.1382331,-7.9252324000000005
20077A,Bishopstown,Cork,51.87857879999999,-8.528899800000001
20078C,Chapel Street,Clare,52.678609200000004,-9.6461595
20079E,Kinlough,Leitrim,54.44607270000001,-8.2889355
20080M,Bóthar Emoclew,Wicklow,52.792079599999994,-6.174117900000001
20081O,Cnoc an tSamhraidh,Laois,53.029340000000005,-7.284255
20082Q,Bóthar Rúisc,Meath,53.415129,-6.4735249
20083S,Fearann Uí Dhugáin,Longford,53.715424399999996,-7.8006326
20084U,Cearnóg an Mhargaidh,Mayo,54.1161408,-9.1547004
20085W,Coolnamuck Road,Tipperary,52.3435354,-7.4242015
20086B,Gort Road,Clare,52.859095999999994,-8.9830344
20087D,KILCULLEN ROAD,Kildare,53.1913163,-6.678176700000001
20088F,SCHULL,Cork,51.5289702,-9.5457877
20089H,Convent Road,Mayo,53.6229804,-9.215929800000001
20091R,Saint Peter's Road,Dublin,53.3617686,-6.276634099999999
20092T,Cherry Orchard Avenue,Dublin,53.337074699999995,-6.373516
20094A,Ballingarry,Limerick,52.4719503,-8.861183
20095C,Coill na nÚll,Dublin,53.471756400000004,-6.245574700000001
20096E,Páirc an tSrutháin,Donegal,54.642912,-8.096375
20097G,ASCAILL AN CHAISLEAIN,Donegal,55.137525100000005,-7.4600636
20098I,Beechpark Avenue,Dublin,53.379629099999995,-6.3619144
20101R,Granard,Longford,53.77972239999999,-7.4908729
20102T,South Mall,Limerick,52.56715379999999,-9.2828595
20103V,47/49 Northumberland Road,Dublin,53.3344637,-6.2373237999999995
20104A,Cook Street,Dublin,53.344314000000004,-6.2744539
20105C,Maulbaun,Cork,51.865322,-8.3412942
20106E,Frankfield,Cork,51.86530820000001,-8.4570225
20107G,Bán Sheáin,Cork,51.911455200000006,-8.192172
20108I,Western Distributor Road,Galway,53.2676461,-9.103891
20110S,Blessington,Wicklow,53.1704,-6.5341
20111U,RATHMORE,Kerry,52.076288399999996,-9.249282199999998
20112W,O'Connell Street,Kerry,51.9473746,-10.2259105
20113B,Bunnanadden,Sligo,54.0534625,-8.6041688
20114D,Oldtown,Kildare,53.2313843,-6.6626439
20115F,An Spidéal,Galway,53.244684400000004,-9.302872500000001
20116H,Convent Hill,Waterford,52.1662021,-7.152408
20118L,Chapel St,Laois,53.1486014,-7.5243696
20120V,Roslea,Monaghan,54.1837814,-7.227956599999999
20122C,Collooney,Sligo,54.1803292,-8.4988292
20123E,Cois Móna,Galway,53.20533149999999,-8.5857832
20124G,Edgeworthstown,Longford,53.69849250000001,-7.6027439
20125I,Crossmolina,Mayo,54.098057999999995,-9.318468
