p_id,sale_price,property_type,beds,baths,area_sqm,routing_key,ber_rating,ber_energy,sec_school_distance,no_of_sec_schools_5k,pri_scholl_distance,no_of_pri_schools_5k,garda_distance,no_of_garda_5k,ann_mean_crime_0,total_crime_0,ann_mean_crime_1,total_crime_1,ann_mean_crime_2,total_crime_2,ann_mean_crime_3,total_crime_3,ann_mean_crime_4,total_crime_4,ann_mean_crime_5,total_crime_5,ann_mean_crime_6,total_crime_6,ann_mean_crime_7,total_crime_7,ann_mean_crime_8,total_crime_8,ann_mean_crime_9,total_crime_9,ann_mean_crime_10,total_crime_10,ann_mean_crime_11,total_crime_11,ed_english,pop_2016,hpindex_2016,ed_high,hl_prof,larent,unemployment,county,schoolrank,houses_sold,max_sale_price,min_sale_price,mean_sale_price,median_sale_price
4440641,1450000.0,Apartment ,2.0,1.0,36.0,W91,D1,305.61,0.8928344897895675,3.0,0.3215016326446895,10.0,0.7807029494832378,1.0,112.42,1349.0,260.92,3131.0,336.08,4033.0,275.42,3305.0,139.92,1679.0,51.17,614.0,0.92,11.0,93.75,1125.0,327.17,3926.0,15.0,180.0,672.0,8064.0,16.0,192.0,NAAS URBAN,21597.0,2.51281292,45.21150615,46.18697041,6.10214621,9.46982569,Kildare,,15.0,605000.0,199000.0,290333.3333333333,290000.0
4433347,349500.0,Detached House ,5.0,3.0,186.0,Y35,C3,,0.4043795164707512,3.0,0.38912337872282265,8.0,0.6962132556679587,1.0,95.58,1147.0,171.17,2054.0,145.25,1743.0,247.58,2971.0,108.83,1306.0,39.83,478.0,0.67,8.0,56.17,674.0,385.17,4622.0,6.92,83.0,456.25,5475.0,18.0,216.0,,,,,,,,Wexford,422.0,27.0,177500.0,38000.0,112592.5925925926,120000.0
4459398,865000.0,Terraced House ,3.0,2.0,129.0,D04,B3,140.67,0.9403779448465684,37.0,0.15898620884164968,77.0,0.987648393347397,11.0,36.0,432.0,248.83,2986.0,50.75,609.0,206.83,2482.0,32.0,384.0,29.17,350.0,1.42,17.0,14.67,176.0,175.0,2100.0,15.42,185.0,576.17,6914.0,11.25,135.0,PEMBROKE EAST B,3818.0,11.04694367,70.18783723,64.01257203,1.55724479,5.13506229,Dublin,491.0,15.0,1415000.0,165000.0,649816.6666666666,637000.0
4434064,9000.0,Site ,,,,C15,,,3.856984915291424,2.0,2.164251309661505,11.0,4.353398368008204,1.0,88.92,1067.0,189.33,2272.0,82.0,984.0,225.83,2710.0,118.5,1422.0,28.83,346.0,0.58,7.0,78.58,943.0,283.25,3399.0,15.67,188.0,555.08,6661.0,20.33,244.0,ARDBRACCAN,2076.0,-3.67882863,29.53058118,37.04238921,1.19204078,10.51181874,Meath,,3.0,505000.0,160000.0,345000.0,370000.0
4436923,420000.0,Detached House ,4.0,2.0,165.0,A83,C1,166.32,9.195656523755195,0.0,2.049986252877974,4.0,1.5407555511035629,1.0,4.58,55.0,23.0,276.0,4.08,49.0,14.0,168.0,10.5,126.0,2.33,28.0,0.0,0.0,1.0,12.0,7.33,88.0,0.83,10.0,32.83,394.0,0.5,6.0,KILMORE,1589.0,1.68780736,39.28525375,46.94776589,0.1957905,7.21660672,Meath,164.0,1.0,225000.0,225000.0,225000.0,225000.0
4448326,475000.0,Detached House ,4.0,3.0,149.0,A84,A2,,9.877249016995737,0.0,0.9419411765740736,9.0,0.6345690728707089,1.0,52.5,630.0,108.33,1300.0,48.17,578.0,95.17,1142.0,67.17,806.0,22.67,272.0,0.33,4.0,9.83,118.0,127.08,1525.0,7.25,87.0,329.75,3957.0,8.08,97.0,DONAGHMORE,11758.0,0.66650114,37.701651899999995,37.40432046,3.10661276,8.54963168,Meath,,32.0,525000.0,165000.0,263417.6609375,246000.0
4468717,160000.0,Detached House ,2.0,2.0,80.0,E41,D1,,3.666226368920839,3.0,3.2042880645640626,15.0,3.0238727199466697,2.0,3.75,45.0,9.75,117.0,4.25,51.0,11.83,142.0,4.83,58.0,0.75,9.0,0.0,0.0,1.42,17.0,9.5,114.0,0.17,2.0,20.67,248.0,1.33,16.0,THURLES URBAN,6814.0,-12.33219874,24.34355892,23.92133842,18.01349194,22.22471366,Tipperary,,9.0,265000.0,90000.0,164333.33333333334,175000.0
4445186,289950.0,Detached House ,4.0,2.0,144.0,R93,C3,201.78,20.14460038053607,0.0,3.6730643051391128,2.0,3.720718834421388,1.0,4.17,50.0,10.83,130.0,3.33,40.0,7.08,85.0,2.08,25.0,0.92,11.0,0.08,1.0,0.58,7.0,5.0,60.0,1.08,13.0,12.67,152.0,0.5,6.0,HACKETSTOWN,1117.0,-14.69311335,17.9370958,24.52999105,16.48183976,23.60959815,Carlow,,9.0,282000.0,45000.0,131888.88888888888,145000.0
4465656,495000.0,Detached House ,2.0,1.0,62.0,,G,,1.055020950524351,12.0,0.5232981724230408,42.0,1.1011231162235977,4.0,54.08,649.0,233.17,2798.0,49.5,594.0,182.33,2188.0,38.0,456.0,18.42,221.0,0.75,9.0,13.42,161.0,131.17,1574.0,14.42,173.0,392.83,4714.0,9.33,112.0,CABINTEELY-GRANITEFIELD,2702.0,3.39809007,47.40769515,51.66543301,1.02528684,7.43842853,Dublin,226.0,22.0,1090000.0,43351.92,501432.9509090909,515000.0
4466070,600000.0,Detached House ,5.0,1.0,,,B2,,10.53086496796486,0.0,1.2688493553076892,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLUA,1046.0,-6.38206096,24.67200441,32.21797323,7.57110112,10.436936,Westmeath,91.0,12.0,260000.0,59220.0,163150.75,179500.0
4467650,349000.0,Detached House ,4.0,2.0,185.0,X91,Wi,,0.4953575853177781,6.0,0.06003465968713127,13.0,4.867397628927022,2.0,329.67,3956.0,446.58,5359.0,467.83,5614.0,678.92,8147.0,180.5,2166.0,71.58,859.0,1.33,16.0,260.42,3125.0,1188.17,14258.0,46.0,552.0,1377.42,16529.0,67.58,811.0,FARRANSHONEEN,5607.0,3.76743327,51.13475573,50.91849474,3.67680423,9.76998655,Waterford,,51.0,550000.0,63740.07,241153.15352941176,230000.0
4373074,1050000.0,Detached House ,5.0,6.0,320.0,D15,C1,165.08,1.0820296886831204,12.0,0.4756204067017177,67.0,1.716564834766945,4.0,216.92,2603.0,549.17,6590.0,295.08,3541.0,949.75,11397.0,289.75,3477.0,134.17,1610.0,3.33,40.0,357.83,4294.0,576.5,6918.0,117.67,1412.0,2243.42,26921.0,82.75,993.0,CASTLEKNOCK-KNOCKMAROON,19027.0,8.288881,60.17887774,57.39738267,1.12179619,6.82305667,Dublin,13.0,17.0,812000.0,325000.0,494250.0,450000.0
4440170,690000.0,Terraced House ,3.0,4.0,136.0,A94,A2,,0.7923828904790909,27.0,0.12441428658854438,54.0,1.9625240856242216,5.0,60.92,731.0,279.67,3356.0,75.33,904.0,195.75,2349.0,49.67,596.0,49.42,593.0,0.25,3.0,14.58,175.0,242.42,2909.0,17.33,208.0,560.33,6724.0,11.5,138.0,STILLORGAN-MERVILLE,3217.0,12.44598995,66.69740116,67.23655579999999,2.18287737,5.152815299999999,Dublin,172.0,30.0,1350000.0,59799.0,579276.6333333333,603750.0
4445379,275000.0,Detached House ,2.0,1.0,,H91,G,717.11,10.097618576784233,0.0,0.3942625440059102,4.0,0.3437646937343581,1.0,3.83,46.0,9.83,118.0,2.33,28.0,8.92,107.0,5.33,64.0,1.08,13.0,0.0,0.0,0.75,9.0,5.67,68.0,0.17,2.0,15.08,181.0,0.33,4.0,TULLOKYNE,2075.0,2.14054462,49.640775,49.493975899999995,1.08476982,9.48857317,Galway,,14.0,575000.0,80000.0,211870.0,120000.0
4436716,295000.0,Semi-Detached House ,4.0,3.0,131.0,H62,A3,,0.6340471125159227,1.0,0.17569317991387967,6.0,0.8339175005454962,1.0,43.33,520.0,33.67,404.0,16.17,194.0,57.42,689.0,37.5,450.0,14.75,177.0,0.08,1.0,14.0,168.0,134.42,1613.0,0.67,8.0,91.0,1092.0,3.5,42.0,LOUGHREA URBAN,5537.0,-5.71868233,33.95621704,30.99151165,13.98729151,17.09266956,Galway,215.0,9.0,315000.0,40000.0,191777.77777777778,175000.0
4468732,575000.0,Detached House ,7.0,4.0,307.0,A92,C1,,13.117557802141175,0.0,1.594893283046908,4.0,1.6226440073998674,1.0,16.08,193.0,25.75,309.0,4.33,52.0,30.75,369.0,10.58,127.0,4.08,49.0,0.17,2.0,2.0,24.0,20.25,243.0,0.75,9.0,49.0,588.0,1.5,18.0,DUNLEER,2855.0,-5.52951021,27.65336924,32.3642732,7.09275727,11.3515323,Louth,,5.0,350000.0,88000.0,209600.0,180000.0
4423030,410000.0,Detached House ,3.0,2.0,116.0,T12,G,,4.106899679861879,1.0,0.9395828488839788,13.0,1.5276292583125908,2.0,21.08,253.0,13.67,164.0,10.25,123.0,43.0,516.0,8.92,107.0,1.75,21.0,0.0,0.0,3.33,40.0,26.25,315.0,0.33,4.0,43.08,517.0,0.92,11.0,MONKSTOWN URBAN,5219.0,-0.54520261,41.44382336,41.88541866,6.59252554,12.14401619,Cork,445.0,31.0,445000.0,38992.0,226739.6006451613,218000.0
4415209,350000.0,Detached House ,5.0,3.0,151.0,,A2,0000|,7.141588787445817,0.0,0.42398069243146097,7.0,0.3283747277595898,1.0,59.58,715.0,34.33,412.0,52.33,628.0,108.0,1296.0,43.0,516.0,12.08,145.0,0.0,0.0,11.08,133.0,163.33,1960.0,4.08,49.0,154.83,1858.0,8.67,104.0,CLENAGH,10299.0,-6.8839072,26.18688097,25.78891154,9.15907828,13.58285087,Clare,321.0,7.0,220000.0,78000.0,127071.42857142857,110000.0
4445527,265000.0,Semi-Detached House ,3.0,3.0,1145.0,,A2,00000,12.068577936469186,0.0,0.7907533728577671,2.0,1.0726576712129907,1.0,8.33,100.0,23.33,280.0,10.0,120.0,20.25,243.0,11.17,134.0,1.58,19.0,0.25,3.0,1.83,22.0,21.58,259.0,0.17,2.0,43.67,524.0,1.33,16.0,SIXMILEBRIDGE,2681.0,-3.03249733,35.305487899999996,36.2924282,8.6310557,12.58909801,Clare,117.0,23.0,325000.0,80000.0,191152.1739130435,180000.0
4408248,725000.0,Detached House ,5.0,4.0,207.0,A63,D1,,11.017949932046196,0.0,4.158776314710888,3.0,4.935485398880783,1.0,15.5,186.0,51.0,612.0,15.0,180.0,33.17,398.0,11.17,134.0,3.25,39.0,0.0,0.0,2.33,28.0,20.0,240.0,1.17,14.0,55.42,665.0,3.75,45.0,NEWCASTLE UPPER,4009.0,-0.48505003,34.99132657,38.86255924,8.11332655,11.41014376,Wicklow,,20.0,1670000.0,182486.0,389174.3,305250.0
4436739,345000.0,Detached House ,4.0,3.0,135.0,H62,A3,,0.6325529523455526,1.0,0.18180131284033102,6.0,0.8398951019616822,1.0,43.33,520.0,33.67,404.0,16.17,194.0,57.42,689.0,37.5,450.0,14.75,177.0,0.08,1.0,14.0,168.0,134.42,1613.0,0.67,8.0,91.0,1092.0,3.5,42.0,LOUGHREA URBAN,5537.0,-5.71868233,33.95621704,30.99151165,13.98729151,17.09266956,Galway,215.0,9.0,315000.0,40000.0,191777.77777777778,175000.0
4433471,100000.0,Cottage ,1.0,,,R35,,,11.153840304931666,0.0,3.5075905321316068,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,GEASHILL,1607.0,-4.87657464,28.42201927,36.02986932,4.27925581,11.50030489,Offaly,331.0,17.0,325000.0,45500.0,179807.35294117648,165000.0
4462589,395000.0,Detached House ,3.0,1.0,95.0,P81,F,422.06,8.650007707931978,0.0,0.6610511089334724,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MYROSS,747.0,-0.4414746,36.36925197,42.168674700000004,5.09269653,8.50966867,Cork,129.0,10.0,385000.0,135000.0,237680.6,227500.0
4463197,0.0,Cottage ,,,,,Ex,,8.53305836386928,0.0,3.4044938240149643,2.0,3.432859851155801,1.0,0.92,11.0,1.08,13.0,0.25,3.0,0.92,11.0,1.83,22.0,0.0,0.0,0.0,0.0,0.25,3.0,0.75,9.0,0.0,0.0,2.58,31.0,0.08,1.0,DUNURLIN,467.0,0.25666618,41.23101537,37.90149893,13.0292301,10.38811563,Kerry,,11.0,340000.0,50000.0,174350.45454545456,163355.0
4432719,490000.0,Detached House ,4.0,2.0,149.0,T23,E2,348.49,1.2602361016168664,18.0,0.28817679576782945,44.0,0.6717127455286095,6.0,116.17,1394.0,88.08,1057.0,178.25,2139.0,392.75,4713.0,65.67,788.0,14.25,171.0,0.5,6.0,39.58,475.0,354.08,4249.0,9.67,116.0,272.08,3265.0,38.75,465.0,,,,,,,,Cork,4.0,5.0,608750.0,136425.0,265635.0,192000.0
4432115,375000.0,Detached House ,6.0,3.0,270.0,V93,C2,,5.18463777256595,0.0,1.28483842944639,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,KILLARNEY RURAL,6952.0,-2.69157732,32.74154851,34.03337169,9.88505885,11.96806198,Kerry,294.0,1.0,190000.0,190000.0,190000.0,190000.0
4431882,6500.0,Site ,,,,,,,14.016209028324521,0.0,0.53852139692029,1.0,0.15132057061634488,1.0,5.75,69.0,16.0,192.0,1.83,22.0,12.75,153.0,3.25,39.0,0.5,6.0,0.0,0.0,1.0,12.0,6.0,72.0,0.5,6.0,27.25,327.0,0.58,7.0,CASTLERICKARD,2122.0,-0.31203598,34.61680996,40.00942507,1.10625487,9.47506012,Meath,55.0,18.0,375000.0,95000.0,242888.88888888888,235000.0
4417436,165000.0,Detached House ,4.0,1.0,138.0,F94,C3,221.62,42.014750120883754,0.0,6.894026068720504,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,ARDARA,1175.0,-11.34157809,24.87028295,31.40425532,10.27924478,20.25792155,Donegal,401.0,4.0,57000.0,32500.0,43625.0,42500.0
4435441,85000.0,Farm ,,,,,,,52.85775560124434,0.0,1.121184993057733,2.0,3.7593190823245335,1.0,10.33,124.0,4.58,55.0,3.0,36.0,18.5,222.0,5.25,63.0,1.42,17.0,0.0,0.0,1.0,12.0,10.83,130.0,0.0,0.0,21.67,260.0,0.83,10.0,BEAR,167.0,-8.838246400000001,23.76784892,37.1257485,1.42381903,11.99476048,Cork,,4.0,177000.0,50000.0,106125.0,98750.0
4468219,250000.0,Bungalow ,3.0,2.0,167.0,E34,B3,145.50,4.67234691426717,2.0,1.562561281357375,6.0,4.753800533654983,1.0,49.92,599.0,45.92,551.0,40.67,488.0,92.17,1106.0,42.17,506.0,10.08,121.0,0.25,3.0,15.75,189.0,148.33,1780.0,2.0,24.0,121.83,1462.0,9.58,115.0,BRUIS,329.0,-4.16154872,28.98550725,39.81762918,0.91743119,9.1954023,Tipperary,,2.0,55000.0,47508.33,51254.165,51254.165
4449225,9000.0,Site ,,,,C15,,,3.856984915291424,2.0,2.164251309661505,11.0,4.353398368008204,1.0,88.92,1067.0,189.33,2272.0,82.0,984.0,225.83,2710.0,118.5,1422.0,28.83,346.0,0.58,7.0,78.58,943.0,283.25,3399.0,15.67,188.0,555.08,6661.0,20.33,244.0,ARDBRACCAN,2076.0,-3.67882863,29.53058118,37.04238921,1.19204078,10.51181874,Meath,,3.0,505000.0,160000.0,345000.0,370000.0
4453213,195000.0,Bungalow ,2.0,1.0,107.0,P47,C1,172.61,18.762895809127496,0.0,3.2223250834408,5.0,3.9364483667921877,1.0,17.33,208.0,11.42,137.0,13.58,163.0,29.58,355.0,11.08,133.0,3.25,39.0,0.08,1.0,2.83,34.0,57.25,687.0,0.83,10.0,36.08,433.0,2.42,29.0,AULTAGH,357.0,-4.269967299999999,26.457399100000004,39.77591036,0.0,10.30927835,Cork,70.0,3.0,259000.0,180000.0,216333.33333333334,210000.0
4437925,185000.0,Detached House ,3.0,2.0,,V93,E2,379.61,2.8469687488250464,1.0,2.0851078799231573,5.0,2.2587157022207878,1.0,4.25,51.0,4.75,57.0,1.58,19.0,5.33,64.0,6.33,76.0,1.0,12.0,0.0,0.0,1.17,14.0,7.33,88.0,0.08,1.0,9.67,116.0,0.83,10.0,KILTALLAGH,565.0,-7.54621496,29.42586347,27.43362832,2.21006977,10.00541166,Kerry,,4.0,215000.0,80000.0,152500.0,157500.0
4435938,200000.0,Detached House ,4.0,3.0,125.0,F45,,,14.330374223551052,0.0,1.7264163411011608,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,CASTLEPLUNKET,519.0,-8.89529231,21.21792187,28.13102119,9.43930169,11.00830683,Roscommon,257.0,5.0,120000.0,22000.0,61800.0,47000.0
4448049,300000.0,Detached House ,4.0,2.0,160.0,X91,D1,256.68,8.740846980794359,0.0,2.8725216258676505,3.0,2.6557851519419704,2.0,5.08,61.0,10.33,124.0,3.0,36.0,10.5,126.0,5.25,63.0,0.67,8.0,0.0,0.0,1.08,13.0,9.42,113.0,0.25,3.0,16.25,195.0,0.67,8.0,POLLRONE,1461.0,-10.56516063,21.97605527,30.86926762,6.76427903,17.75638441,Kilkenny,,12.0,500000.0,75000.0,211875.0,176500.0
4432963,8000.0,Site ,,,,,,,8.05939087647869,0.0,0.16269654947347795,2.0,0.06301603342022606,1.0,4.58,55.0,3.17,38.0,2.42,29.0,4.5,54.0,4.75,57.0,0.75,9.0,0.0,0.0,0.5,6.0,14.42,173.0,0.0,0.0,5.75,69.0,0.5,6.0,TIMOLEAGUE,740.0,-5.79742267,28.97627446,32.2972973,7.62818533,10.710579199999998,Cork,108.0,5.0,238000.0,80000.0,148100.0,130000.0
4417529,100000.0,Detached House ,,,,,,,42.05189055210535,0.0,6.271887460782818,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,KILCATHERINE,804.0,-3.5868288999999995,26.79237111,32.835820899999995,2.61311812,8.276162,Cork,,7.0,407000.0,58000.0,165500.0,98000.0
4342626,695000.0,Apartment ,3.0,2.0,103.0,D05,,,0.23608318799546985,18.0,0.0942581028614636,91.0,1.180819979372165,7.0,49.67,596.0,165.08,1981.0,74.25,891.0,204.67,2456.0,42.33,508.0,21.67,260.0,0.25,3.0,16.0,192.0,148.5,1782.0,30.25,363.0,336.33,4036.0,15.5,186.0,CLONTARF EAST E,1791.0,7.5548981,55.11339119,60.74818537,0.6409534,5.75721767,Dublin,407.0,26.0,802000.0,146000.0,418314.42307692306,400000.0
4453703,259000.0,Detached House ,4.0,2.0,217.0,F28,Ex,,7.494633869281253,0.0,2.0236425738632526,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,KILMEENA,1512.0,-1.90691964,38.90694708,38.95502646,2.49416354,10.40238426,Mayo,184.0,3.0,324670.0,195000.0,239890.0,200000.0
4440888,295000.0,Detached House ,5.0,5.0,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4466176,235000.0,Bungalow ,3.0,1.0,,E25,E1,86.28,6.177933069520803,0.0,0.27384246737620416,5.0,0.3398679801385842,1.0,28.58,343.0,33.17,398.0,33.17,398.0,40.08,481.0,29.5,354.0,4.25,51.0,0.5,6.0,10.42,125.0,56.58,679.0,1.42,17.0,68.75,825.0,7.75,93.0,CASHEL URBAN,2412.0,-13.45307374,20.29742429,20.97844113,18.94424599,24.11441226,Tipperary,65.0,23.0,235000.0,20000.0,124782.60869565218,134000.0
4457763,249000.0,Bungalow ,3.0,1.0,78.0,R35,D2,294.75,1.4355159350134965,2.0,0.6705032874145322,15.0,1.33498029377101,1.0,104.33,1252.0,127.25,1527.0,85.33,1024.0,174.0,2088.0,86.17,1034.0,33.83,406.0,0.08,1.0,57.75,693.0,337.42,4049.0,3.75,45.0,348.25,4179.0,21.42,257.0,TULLAMORE RURAL,3218.0,-2.25367418,40.92049894,36.94841516,5.98968737,13.223599599999998,Offaly,162.0,31.0,356000.0,80000.0,191950.61290322582,186000.0
4454808,4500.0,Site ,,,,F94,,,27.050526966098143,0.0,5.817248239811223,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MALIN,668.0,-9.45990436,29.39904056,30.38922156,9.68728513,13.36963789,Donegal,498.0,5.0,374000.0,10000.0,130800.0,110000.0
4463738,14900.0,Site ,,,,N91,,,1.7539111319767593,3.0,0.8740684990359545,16.0,1.6141117289166549,1.0,127.25,1527.0,143.58,1723.0,120.17,1442.0,291.92,3503.0,143.25,1719.0,39.5,474.0,1.08,13.0,93.33,1120.0,462.67,5552.0,10.67,128.0,457.33,5488.0,19.33,232.0,MULLINGAR NORTH URBAN,5610.0,-17.32625772,20.228580800000003,18.41354724,24.40105566,35.49597429999999,Westmeath,349.0,42.0,542500.0,25140.38,227249.38,207500.0
4332037,299000.0,Detached House ,5.0,,,N37,Th,,6.56901390048454,0.0,3.7084798637583702,5.0,4.267213759454333,1.0,1.75,21.0,7.75,93.0,0.17,2.0,2.75,33.0,2.0,24.0,0.42,5.0,0.0,0.0,0.83,10.0,2.58,31.0,0.08,1.0,9.67,116.0,0.5,6.0,DRUMRANEY,273.0,-3.94935228,29.09090909,35.8974359,1.17647059,7.57575758,Westmeath,382.0,,,,,
4459602,355000.0,Detached House ,4.0,2.0,221.0,H54,B2,101.72,7.5257278760675375,0.0,5.436302186459006,0.0,4.363426573456561,1.0,1.17,14.0,3.42,41.0,0.33,4.0,2.25,27.0,4.17,50.0,1.17,14.0,0.08,1.0,0.42,5.0,1.42,17.0,0.0,0.0,8.83,106.0,0.08,1.0,ADDERGOOLE,547.0,-10.54779448,20.75903168,28.51919561,3.25418691,14.96178835,Galway,181.0,13.0,349000.0,25000.0,155184.61538461538,116400.0
4415208,495000.0,Detached House ,5.0,4.0,,P75,A3,,29.959142662843963,0.0,0.6182878464300074,8.0,1.6451034222447132,1.0,28.58,343.0,12.75,153.0,25.58,307.0,34.75,417.0,20.0,240.0,6.75,81.0,0.0,0.0,9.33,112.0,99.25,1191.0,1.0,12.0,51.58,619.0,4.33,52.0,BANTRY URBAN,3225.0,-8.7989632,27.89532791,29.58139535,16.50940188,15.90688504,Cork,129.0,1.0,120000.0,120000.0,120000.0,120000.0
4459052,275000.0,Cottage ,3.0,3.0,,F91,C3,,13.209258530388865,0.0,0.2289121945125297,1.0,0.0881536251812506,1.0,4.75,57.0,13.75,165.0,2.58,31.0,14.17,170.0,7.33,88.0,1.83,22.0,0.0,0.0,1.58,19.0,6.25,75.0,0.17,2.0,26.58,319.0,0.42,5.0,LISSADILL NORTH,1475.0,0.03561218,42.15610481,45.49152542,10.4126498,12.13317472,Sligo,,5.0,418000.0,100000.0,232600.0,160000.0
4400038,180000.0,Detached House ,4.0,2.0,,F42,,,0.3231737479512111,2.0,0.4205021909716785,4.0,0.7020027776026543,1.0,49.25,591.0,47.08,565.0,19.25,231.0,53.83,646.0,45.75,549.0,15.0,180.0,0.0,0.0,13.08,157.0,116.42,1397.0,1.33,16.0,137.17,1646.0,3.67,44.0,ROSCOMMON URBAN,1723.0,-8.75536642,30.99179649,25.88508416,20.30964887,17.46880786,Roscommon,302.0,30.0,375000.0,55000.0,167892.13333333333,166750.0
4379680,320000.0,Cottage ,3.0,2.0,77.0,P36,G,,18.053815935972494,0.0,1.6846006093893529,1.0,1.504704673350971,1.0,3.5,42.0,10.08,121.0,2.42,29.0,7.08,85.0,2.25,27.0,0.33,4.0,0.0,0.0,0.25,3.0,5.58,67.0,0.42,5.0,13.33,160.0,0.25,3.0,ARDMORE,945.0,-4.47487441,39.39299473,34.975761,5.915634405,18.63673751,Waterford,435.0,6.0,750000.0,125000.0,528333.3333333334,537500.0
4442137,0.0,Farm ,4.0,1.0,,F45,,,14.022821432034512,0.0,1.7573289798808676,2.0,2.029261654302458,1.0,5.42,65.0,3.25,39.0,0.25,3.0,3.33,40.0,3.0,36.0,1.0,12.0,0.0,0.0,0.83,10.0,5.0,60.0,0.0,0.0,7.17,86.0,0.33,4.0,GLENNAMADDY,840.0,-9.7770843,22.5430655,30.11904762,9.92247828,17.91754323,Galway,136.0,6.0,260000.0,25000.0,102833.33333333333,62500.0
4458447,75000.0,Cottage ,1.0,,48.0,,G,1039.18,6.164487793742918,0.0,0.5080033932447233,2.0,0.4039751933506067,1.0,6.5,78.0,9.25,111.0,5.58,67.0,5.42,65.0,9.5,114.0,1.0,12.0,0.0,0.0,1.75,21.0,11.58,139.0,0.33,4.0,13.92,167.0,0.08,1.0,ARDFERT,973.0,-8.84377374,33.31458973,28.16032888,24.79210387,18.82727902,Kerry,272.0,24.0,325000.0,20000.0,88583.33333333333,52500.0
4449335,425000.0,Detached House ,4.0,3.0,,P81,B2,,22.55081075904652,0.0,2.334582198413809,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,AGHADOWN SOUTH,574.0,-0.79904511,34.80916689,34.49477352,2.14874345,6.37312081,Cork,129.0,15.0,800000.0,52000.0,279133.3333333333,200000.0
4433337,650000.0,Detached House ,4.0,3.0,327.0,R51,F,,8.846148206266363,0.0,4.270963273645315,4.0,4.878707612368935,1.0,47.25,567.0,65.5,786.0,28.42,341.0,88.33,1060.0,38.17,458.0,16.5,198.0,0.17,2.0,9.42,113.0,122.0,1464.0,5.08,61.0,158.92,1907.0,5.83,70.0,FEIGHCULLEN,616.0,-1.30893972,38.4568244,41.3961039,3.49821747,11.81703242,Kildare,53.0,3.0,390000.0,167000.0,294000.0,325000.0
4456549,0.0,Detached House ,4.0,3.0,141.0,N39,G,472.72,9.26933097151791,0.0,3.05561633476622,3.0,3.4625281598018347,1.0,3.58,43.0,8.5,102.0,0.92,11.0,7.75,93.0,3.08,37.0,0.67,8.0,0.0,0.0,0.33,4.0,1.58,19.0,0.17,2.0,12.75,153.0,0.33,4.0,KILCOMMOCK,1062.0,-9.25107672,28.86288034,28.53107345,24.55592392,19.83889672,Longford,239.0,6.0,207000.0,39000.0,130333.33333333333,143000.0
4449961,45000.0,Detached House ,2.0,1.0,,F92,G,640.36,31.271261115291725,0.0,0.6881914386715511,4.0,3.3981242782627223,1.0,12.92,155.0,6.5,78.0,4.25,51.0,20.75,249.0,12.92,155.0,1.5,18.0,0.0,0.0,1.75,21.0,49.25,591.0,0.0,0.0,14.5,174.0,1.25,15.0,GORTAHORK,1608.0,-18.15085727,26.14163565,20.39800995,6.79075449,34.85830641,Donegal,403.0,11.0,155000.0,44000.0,91500.0,75000.0
4466048,280000.0,Cottage ,2.0,1.0,83.0,F91,D2,,13.445843476100421,0.0,2.7573036879285056,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,LISSADILL EAST,864.0,3.23282808,47.27331881,49.53703704,2.99269282,8.066177799999998,Sligo,,3.0,217500.0,98000.0,155166.66666666666,150000.0
4467447,0.0,Farm ,,,,Y35,Ex,,18.931246633965078,0.0,2.987564576526576,3.0,3.2644924720559336,1.0,9.33,112.0,15.25,183.0,5.42,65.0,11.67,140.0,9.08,109.0,1.0,12.0,0.0,0.0,0.58,7.0,7.83,94.0,0.17,2.0,19.58,235.0,2.5,30.0,BALLYMITTY,524.0,-11.99588663,20.09871399,29.19847328,2.7224244,16.42645551,Wexford,81.0,9.0,350000.0,105000.0,231944.44444444444,235000.0
4466210,400000.0,End of Terrace House ,2.0,1.0,,D07,G,641.77,0.5946224541944586,45.0,0.236586123825009,122.0,0.2709492449325837,16.0,126.25,1515.0,210.33,2524.0,237.08,2845.0,506.08,6073.0,93.0,1116.0,49.83,598.0,1.83,22.0,3134.33,37612.0,512.83,6154.0,64.0,768.0,856.92,10283.0,68.83,826.0,INNS QUAY C,2757.0,-7.069579400000001,36.66649022,18.78853827,29.68291644,20.00432861,Dublin,,46.0,2029950.0,9508.86,390982.6658695652,262500.0
