id,l_id,dateofsale,price,notfullprice,vatexcl,description,sizedesc
411329,26523,30/01/2020,205000,No,No,Second-Hand Dwelling house /Apartment,NULL
411330,1477,30/01/2020,295000,No,No,Second-Hand Dwelling house /Apartment,NULL
411332,1376,30/01/2020,292000,No,No,Second-Hand Dwelling house /Apartment,NULL
411333,1393,30/01/2020,255000,No,No,Second-Hand Dwelling house /Apartment,NULL
411334,2235,30/01/2020,395000,No,No,Second-Hand Dwelling house /Apartment,NULL
411335,2236,30/01/2020,220000,No,No,Second-Hand Dwelling house /Apartment,NULL
411336,2623,30/01/2020,235000,No,No,Second-Hand Dwelling house /Apartment,NULL
411337,2721,30/01/2020,415000,No,No,Second-Hand Dwelling house /Apartment,NULL
411338,2741,30/01/2020,200000,No,No,Second-Hand Dwelling house /Apartment,NULL
411339,2758,30/01/2020,130000,No,No,Second-Hand Dwelling house /Apartment,NULL
411340,25458,30/01/2020,48500,No,No,Second-Hand Dwelling house /Apartment,NULL
411341,2838,30/01/2020,240000,No,No,Second-Hand Dwelling house /Apartment,NULL
411342,28394,30/01/2020,285000,No,No,Second-Hand Dwelling house /Apartment,NULL
411343,28947,30/01/2020,20000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
411344,2760,30/01/2020,138000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
411345,2760,30/01/2020,138000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
411346,3141,30/01/2020,280000,No,No,Second-Hand Dwelling house /Apartment,NULL
411347,22455,30/01/2020,980000,No,No,Second-Hand Dwelling house /Apartment,NULL
411348,23053,30/01/2020,180000,No,No,Second-Hand Dwelling house /Apartment,NULL
411349,3663,30/01/2020,550000,No,No,Second-Hand Dwelling house /Apartment,NULL
411350,4144,30/01/2020,270000,No,Yes,New Dwelling house /Apartment,NULL
411351,4039,30/01/2020,180000,No,No,Second-Hand Dwelling house /Apartment,NULL
411352,4169,30/01/2020,257000,No,No,Second-Hand Dwelling house /Apartment,NULL
411353,4250,30/01/2020,175000,No,No,Second-Hand Dwelling house /Apartment,NULL
411354,9496,30/01/2020,220000,No,No,Second-Hand Dwelling house /Apartment,NULL
411356,4481,30/01/2020,531000,No,No,Second-Hand Dwelling house /Apartment,NULL
411357,4523,30/01/2020,339000,No,No,Second-Hand Dwelling house /Apartment,NULL
411358,3745,30/01/2020,140000,No,No,Second-Hand Dwelling house /Apartment,NULL
411359,28525,30/01/2020,335000,No,No,Second-Hand Dwelling house /Apartment,NULL
411360,4745,30/01/2020,136000,No,No,Second-Hand Dwelling house /Apartment,NULL
411361,4772,30/01/2020,712500,No,No,Second-Hand Dwelling house /Apartment,NULL
411363,28877,30/01/2020,250000,No,No,Second-Hand Dwelling house /Apartment,NULL
411364,4922,30/01/2020,320000,No,No,Second-Hand Dwelling house /Apartment,NULL
411365,4960,30/01/2020,242500,No,No,Second-Hand Dwelling house /Apartment,NULL
411366,27839,30/01/2020,200000,No,No,Second-Hand Dwelling house /Apartment,NULL
411367,27879,30/01/2020,670000,No,No,Second-Hand Dwelling house /Apartment,NULL
411368,24318,30/01/2020,65000,No,No,Second-Hand Dwelling house /Apartment,NULL
411369,5757,30/01/2020,157500,No,No,Second-Hand Dwelling house /Apartment,NULL
411370,5910,30/01/2020,240000,No,No,Second-Hand Dwelling house /Apartment,NULL
411371,6168,30/01/2020,432000,No,No,Second-Hand Dwelling house /Apartment,NULL
411372,6237,30/01/2020,395000,No,No,Second-Hand Dwelling house /Apartment,NULL
411373,20478,30/01/2020,410000,No,No,Second-Hand Dwelling house /Apartment,NULL
411374,6515,30/01/2020,470000,No,No,Second-Hand Dwelling house /Apartment,NULL
411375,6641,30/01/2020,871000,No,No,Second-Hand Dwelling house /Apartment,NULL
411377,6894,30/01/2020,90000,No,No,Second-Hand Dwelling house /Apartment,NULL
411378,4125,30/01/2020,323000,No,No,Second-Hand Dwelling house /Apartment,NULL
411380,7509,30/01/2020,645000,No,No,Second-Hand Dwelling house /Apartment,NULL
411381,7879,30/01/2020,60000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
411383,23863,30/01/2020,103000,No,No,Second-Hand Dwelling house /Apartment,NULL
411384,8482,30/01/2020,209000,No,No,Second-Hand Dwelling house /Apartment,NULL
411386,11036,30/01/2020,200000,No,No,Second-Hand Dwelling house /Apartment,NULL
411387,11080,30/01/2020,255000,No,No,Second-Hand Dwelling house /Apartment,NULL
411388,11083,30/01/2020,185000,No,No,Second-Hand Dwelling house /Apartment,NULL
411389,11960,30/01/2020,180000,Yes,No,Second-Hand Dwelling house /Apartment,NULL
411390,11278,30/01/2020,810000,No,No,Second-Hand Dwelling house /Apartment,NULL
411391,11072,30/01/2020,100000,No,No,Second-Hand Dwelling house /Apartment,NULL
411393,11320,30/01/2020,182000,No,No,Second-Hand Dwelling house /Apartment,NULL
411394,9209,30/01/2020,372500,No,No,Second-Hand Dwelling house /Apartment,NULL
411395,9215,30/01/2020,116500,No,No,Second-Hand Dwelling house /Apartment,NULL
411396,9284,30/01/2020,342500,No,No,Second-Hand Dwelling house /Apartment,NULL
411397,9401,30/01/2020,278000,No,No,Second-Hand Dwelling house /Apartment,NULL
411398,9519,30/01/2020,146175,No,No,Second-Hand Dwelling house /Apartment,NULL
411399,9613,30/01/2020,232000,No,No,Second-Hand Dwelling house /Apartment,NULL
411400,9839,30/01/2020,400000,No,No,Second-Hand Dwelling house /Apartment,NULL
411402,9924,30/01/2020,75000,No,No,Second-Hand Dwelling house /Apartment,NULL
411403,21568,30/01/2020,144000,No,No,Second-Hand Dwelling house /Apartment,NULL
411405,10478,30/01/2020,147500,No,No,Second-Hand Dwelling house /Apartment,NULL
411406,10499,30/01/2020,240000,No,No,Second-Hand Dwelling house /Apartment,NULL
411407,10803,30/01/2020,123000,No,No,Second-Hand Dwelling house /Apartment,NULL
411408,10859,30/01/2020,240000,No,No,Second-Hand Dwelling house /Apartment,NULL
411409,10863,30/01/2020,352000,No,No,Second-Hand Dwelling house /Apartment,NULL
411410,11201,30/01/2020,125000,No,No,Second-Hand Dwelling house /Apartment,NULL
411411,26939,30/01/2020,113000,No,No,Second-Hand Dwelling house /Apartment,NULL
411412,21906,30/01/2020,190000,No,No,Second-Hand Dwelling house /Apartment,NULL
411413,13108,30/01/2020,222000,No,No,Second-Hand Dwelling house /Apartment,NULL
411414,13149,30/01/2020,175000,No,No,Second-Hand Dwelling house /Apartment,NULL
411415,13189,30/01/2020,320000,No,No,Second-Hand Dwelling house /Apartment,NULL
411417,13315,30/01/2020,85000,No,No,Second-Hand Dwelling house /Apartment,NULL
411418,19239,30/01/2020,310000,No,No,Second-Hand Dwelling house /Apartment,NULL
411419,11478,30/01/2020,400000,No,No,Second-Hand Dwelling house /Apartment,NULL
411420,16097,30/01/2020,247500,No,No,Second-Hand Dwelling house /Apartment,NULL
411421,16097,30/01/2020,142288.14,Yes,No,Second-Hand Dwelling house /Apartment,NULL
411422,20641,30/01/2020,335000,No,No,Second-Hand Dwelling house /Apartment,NULL
411423,12097,30/01/2020,135000,No,No,Second-Hand Dwelling house /Apartment,NULL
411424,12529,30/01/2020,5555,No,No,Second-Hand Dwelling house /Apartment,NULL
411425,14273,30/01/2020,224000,No,No,Second-Hand Dwelling house /Apartment,NULL
411426,14385,30/01/2020,220000,No,No,Second-Hand Dwelling house /Apartment,NULL
411427,22519,30/01/2020,110000,No,No,Second-Hand Dwelling house /Apartment,NULL
411428,13409,30/01/2020,160000,No,No,Second-Hand Dwelling house /Apartment,NULL
411429,13589,30/01/2020,240000,No,No,Second-Hand Dwelling house /Apartment,NULL
411430,13650,30/01/2020,30000,No,No,Second-Hand Dwelling house /Apartment,NULL
411431,25039,30/01/2020,250000,No,No,Second-Hand Dwelling house /Apartment,NULL
