P-ID,BER_ID,BER_Rating,BER_Energy_PI_(kWh/sqm/yr)
4460106,112623962.0,C1,162.74
4465584,,D2,
4465068,112712633.0,C3,
4459931,102280286.0,D2,278.95
4430267,111869368.0,D1,236.32
4455140,,Ex,
4315072,,A3,
4405519,,A3,
4417723,,A3,
4443389,109244731.0,B3,140.65
4437470,113113633.0,G,521.96
4467318,113539415.0,F,387.19
4464972,,C1,
4452376,,E1,
4452831,107127508.0,E1,307.77
4432443,,F,
4461634,113493407.0,G,853.32
4465512,113524706.0,,
4441163,113076764.0,C2,189.96
4450730,,Ex,
4468100,,D2,
4454617,,B3,
4449213,105125090.0,C1,160.15
4468797,,G,
4456349,,D2,
3611267,103139366.0,C2,178.76
4456320,,F,
4437118,103811733.0,B3,146.89
4466626,113507545.0,C2,182.68
4437886,113104467.0,D2,291.3
4467114,113528061.0,F,421.01
4319060,101868271.0,B3,145.34
4465312,,G,
4458554,113424139.0,B2,113.52
4370604,109925248.0,B2,121.52
4462839,113474563.0,E2,368.55
4466372,,C3,
4459668,,Ex,
4462760,101072403.0,E1,339.94
4468336,,D1,
4456238,113421192.0,F,418.71
4444565,,Ex,
3998638,109736041.0,C3,203.62
4461078,,B3,
4467354,,D2,
4448262,,Ex,
4464776,,B2,
4454247,102721875.0,B1,84.71
4443584,,pe,
4457992,,B3,
4453794,113457451.0,B2,111.56
4451683,105599005.0,D1,229.88
4436227,101930196.0,D1,248.61
4443184,112872247.0,B2,115.73
4346949,105680516.0,D1,240.37
4447020,109775494.0,D2,283 
4322038,,C3,
4437921,113213318.0,C2,43.36
4433791,,E1,
4468786,,D2,
4458769,,C3,
4434913,,C2,189.65
4466671,107441982.0,E1,322.13
4459917,105520613.0,C2,
4378064,112631676.0,D2,293.03
4436149,102882248.0,,
4468886,,D2,
4467011,113523914.0,D2,288.52
4466941,,B2,
4468138,,B3,
4421855,100462878.0,,
4424986,105942551.0,,
4458640,,D1,
4419790,112720313.0,F,407.44
4457863,,C3,
4437985,109752345.0,,
4455462,105601660.0,C3,
4460528,102258407.0,E1,335.26
4428934,,D2,
4462091,,D2,
4462676,,E1,
4468547,113546592.0,C3,204.58
4461328,103267555.0,B3,137.46
4453143,109296186.0,E2,367.1
4463568,,C1,
4409046,112876263.0,C3,217.11
4463210,,D1,
4454932,113283659.0,D1,240.54
4439404,101968501.0,F,414.16
3925722,,E2,
4468281,,C3,
4467554,101243459.0,C3,
4453368,,B2,
4453458,113256523.0,D1,247.17
4414528,108084088.0,D1,
4454499,107384844.0,C1,172.12
4468503,,D1,
4461686,105561567.0,B2,119.93
4460649,113412761.0,C1,165.99
4468505,,B3,
4456504,,B3,
4432825,107607319.0,D2,283.49
4461343,113276265.0,C2,197.22
4464828,,D1,
4460223,112771902.0,D1,245 
4463102,105245013.0,C1,173.08
4445768,,B3,
4466116,,C3,
4454455,,C3,
4417408,,Ex,
4467595,,Ex,
4468888,,E1,
4442708,101676401.0,,
4468802,,D2,
4450686,,D1,
4446105,104254438.0,B3,139.41
4428380,104109616.0,C3,208.09
4452782,,C2,
4467333,101271914.0,D1,264.32
4468907,,D2,
4437730,,C1,
4462887,,C1,
4452919,,E1,
4460876,,C2,
4464263,100761352.0,C3,206.26
4456917,105359541.0,,
4438576,,B1,
4447772,,C3,
4450351,,C2,
4465138,101130649.0,E1,319.45
4453301,,C3,206.59
4431129,112867841.0,D2,268.68
4454050,106631609.0,C3,207.43
4435738,112820378.0,C2,177.77
4468811,,C3,
4333668,112335310.0,E1,
4445999,113299697.0,C3,213.2
4468382,,C3,
4440902,100432491.0,,
4468658,,C2,
4452787,100508936.0,,
4464310,,C3,
4467655,,C1,
4461631,100290477.0,C3,39.61
4468795,,C3,
4468377,,C1,
4464173,,C3,
4455996,111147963.0,PL,214.87
4468378,,D2,
4468664,,D2,
4428906,,C3,
4433432,,D2,
4449109,,E2,
4467963,,B3,
4453600,,C3,
4467944,113513899.0,C1,172.57
4468500,,C3,
4433477,,D2,
4416178,,C2,
4463451,101528099.0,C2,
4468767,,E1,
4448138,111456828.0,D1,251.53
4419798,101412369.0,,
4468877,110854056.0,,
4445536,105444673.0,,
4363918,112536362.0,C3,200.89
4453842,111308599.0,D2,
4463474,,C2,
4468241,,BE,
4468809,,C1,
4465561,113524151.0,E1,255.01
4468803,,D1,
4468769,,E1,
4468800,,C1,
4458950,107281248.0,C3,211.08
4442844,,C2,
4457692,100041474.0,C3,204.55
4467658,,C3,
4467964,,E1,
4445487,,E2,
4444898,106718638.0,B3,26.72
4445949,113225494.0,C2,177.77
4468588,,D2,
4468654,,C2,
4451303,106367485.0,C1,169.07
4458018,,C2,
4459231,,C1,
4454469,,C2,
4468900,,C3,
4468898,,C3,
4457968,107556805.0,E2,345.32
4468582,,B3,
4468814,,C3,
4456601,113209647.0,E1,338.06
4460278,113436380.0,D1,257.97
4468590,,E2,
4468790,,G,
4467390,,C1,
4467092,,A3,80 
4468793,,C3,
4448416,106790504.0,D2,273.98
4418963,,Ex,
4468278,,F,
4437969,109971200.0,D2,266.46
4467954,,D2,
4466086,,D2,
4406440,,C2,
4459460,109705939.0,E1,319.34
4457792,113420012.0,,
4449394,,Ex,
4451218,,D1,
4454487,,B3,
4437786,,C3,
4468852,,D2,
4468785,,D2,
4452932,,D1,
4435663,102272218.0,D1,232.24
4463290,113481485.0,C3,210.06
4461719,102631611.0,D2,293.7
4461513,105815708.0,,
4455326,112645205.0,C2,190.07
4463782,113478564.0,D1,248.91
4463608,104996202.0,C2,184.9
4453893,105271340.0,C2,187.98
4459446,100985365.0,C3,
4458304,,C1,
4450068,,D2,
4416779,108221979.0,D1,248.65
4404880,,Ex,
4462429,108116682.0,D1,240.32
4446561,,D2,
4466154,,Ex,
4448829,,C3,
4433420,113067250.0,C3,218.32
4415267,104835707.0,B3,147.1
4446052,,C3,
4454060,,D2,
4464757,113492441.0,C1,157.07
4463444,,C3,
4462918,113276273.0,D1,254.66
4426359,,B3,
4444816,113172183.0,D2,260.89
4444403,,E1,
4456124,111922670.0,B3,
4460306,113242911.0,D1,248.58
4464879,,D1,258.13
4467492,,C2,
4465414,,B3,
4468254,101840544.0,B3,149.64
4328272,105156087.0,D2,296.36
4456844,,Ex,
4457558,112602867.0,B1,94.27
4467957,104932355.0,D1,227.53
4465728,,Ei,
4438945,,C1,
4463134,110349180.0,C2,
4459218,113495477.0,D1,232.07
4466122,113516785.0,B3,128.21
4463735,,D2,
4414281,112915582.0,D2,262.6
4460279,109357889.0,C2,
4456633,101907046.0,C3,218.04
4380031,101403913.0,B3,
4463493,103046207.0,C2,178.56
4447856,105594451.0,D1,252.44
4464022,102837283.0,B2,101.98
4430929,101557098.0,B3,134.63
4446705,112995303.0,B3,131.84
4453611,,B3,
4447651,,C3,202.61
4459978,,D1,
4412271,112916432.0,C3,206.09
4467549,107631103.0,D2,269.83
4467499,100192962.0,B2,103.76
3048869,,A2,
4462445,113449318.0,C3,222.71
4440359,112226204.0,D2,58.18
4374660,112617923.0,C1,168.12
4455982,,B3,
4448048,110940798.0,B2,105.11
4458015,108216433.0,D1,236.87
4440730,,B2,
4467674,105622179.0,D1,246.26
4381967,112664438.0,D1,233.85
4466551,110017688.0,E2,343.48
4465720,,C1,
4467021,113527139.0,C3,223.22
4448854,113222640.0,D1,249.74
4467316,,Ex,
4462903,,C1,
4446737,,B2,121.57
4427735,113033831.0,C1,173.72
4458732,,E1,
4460790,105827083.0,C1,159.86
4431906,,C3,
4316227,,C3,
4456120,113304067.0,C2,
4468540,,C1,
4414773,103177846.0,B2,107.65
4468687,,C1,
4465555,,C3,
4461953,,D2,
4461305,,B3,
4467605,112612668.0,B1,88.68
4441562,106208747.0,C3,201.97
4461034,101871515.0,D2,295.65
4443618,100687896.0,D2,281.16
4468403,113518898.0,C1,152.06
4461716,106377732.0,B3,142.53
4444469,,D1,
4456369,113307243.0,C3,205.54
4413684,113527907.0,C3,202.41
4459097,113426530.0,E2,318.32
4347498,103178067.0,B2,124.67
4467533,,C2,
4463440,102255239.0,D2,
4459402,109893255.0,D2,265.54
4443628,113168835.0,C3,200.4
4377497,103405353.0,C2,178.56
4309492,111902862.0,D2,292.62
4466832,,C3,
4465757,,B3,
4440098,,D1,
4357856,102765203.0,B2,106.28
4450719,,C2,
4468473,111978821.0,C2,195.37
4455808,,D1,
4415042,,C1,
4466082,,D1,
4354341,112457197.0,D2,291.29
4468560,,B2,
4435967,,C1,
4461364,,C1,
4453869,100733591.0,D1,
4460796,,E1,321.68
4464047,105831010.0,D2,278.11
4416209,,C2,
4456488,,D2,
4462439,,D2,
4458620,,B1,
4463389,,G,
4451840,113032866.0,C2,157.08
4457963,,D1,
4447353,102366804.0,D1,258.95
4452375,,Ex,
4290792,111992095.0,C1,157.92
4459457,,D2,
4456902,,B3,
4468749,,E1,
4468757,,E1,
4468755,,E2,
4458660,,Ex,
4419958,112977244.0,C2,176.73
4466191,,B2,
4461811,,C2,
4463300,108899881.0,D1,
4422129,,C2,
4458638,,D1,
4440641,107483224.0,D1,305.61
4433347,111991493.0,C3,
4459398,110782463.0,B3,140.67
4436923,113154322.0,C1,166.32
4448326,,A2,
4468717,,D1,
4445186,113168124.0,C3,201.78
4465656,,G,
4466070,,B2,
4467650,,Wi,
4373074,112362314.0,C1,165.08
4440170,,A2,
4445379,113118863.0,G,717.11
4436716,,A3,
4468732,,C1,
4423030,12724166.0,G,
4415209,0.0,A2,0000|
4445527,0.0,A2,00000
4408248,,D1,
4436739,,A3,
4462589,113267918.0,F,422.06
4463197,,Ex,
4432719,113072334.0,E2,348.49
4432115,,C2,
4417436,107142978.0,C3,221.62
4468219,102941010.0,B3,145.50
4453213,100555366.0,C1,172.61
4437925,110864311.0,E2,379.61
4448049,113413140.0,D1,256.68
4453703,,Ex,
4466176,113512172.0,E1,86.28
4457763,104608773.0,D2,294.75
4332037,,Th,
4459602,113428387.0,B2,101.72
4415208,,A3,
4459052,,C3,
4379680,112746359.0,G,
4458447,111955720.0,G,1039.18
4449335,,B2,
4433337,,F,
4456549,113307383.0,G,472.72
4449961,113257547.0,G,640.36
4466048,,D2,
4467447,,Ex,
4466210,108448382.0,G,641.77
4459595,105207757.0,C3,205.31
4444214,108071168.0,F,
4456853,,A3,
4467058,113478366.0,C3,204.29
4447255,,E1,
4455032,,C2,
4464685,113494884.0,E2,350.32
4452887,113176366.0,E2,349.88
4455219,109992115.0,D2,296|
4466365,113514970.0,E2,344.16
4443521,104947486.0,C2,197.02
4462501,800728313.0,G,639.23
4465917,112590252.0,D2,279.03
4461813,,C1,
4432675,107647786.0,D2,287.84
4323448,,A3,
4453965,,F,
4413839,104523980.0,C2,181.1
4467329,,G,
3654928,112699244.0,C3,212.78
4455279,,E2,370.63
4441155,,D2,
4314383,,A2,
4444095,,Ex,
4455088,108516097.0,C3,222.07
4466166,105676415.0,D2,297.54
4466503,,E2,
4415383,,G,583.73
4365706,112537089.0,D1,238.08
4425071,111115853.0,B2,25.77
4459988,,A2,
4363818,,C1,
4450036,113231039.0,C2,183.38
4464175,113443816.0,E1,334.04
4420677,106218464.0,C3,217.66
4437858,103144051.0,C3,219.8
4459866,113305031.0,C2,199.28
4442823,,E2,
4463542,113480636.0,,
4450620,,B2,
4446371,,D2,
4442923,,C3,
4414658,,D2,
4448557,105469043.0,B3,134.2
4460410,113208680.0,E1,335.34
4417701,,B3,
4450955,,C2,
4455121,,Ex,
4448955,,Ex,
4433848,113081442.0,D1,234.58
4467383,,G,
4468950,,D2,
4467254,,B3,
4468861,,C3,
4429761,107609190.0,D1,
4438711,,C1,
4435450,,B3,
4459091,105408850.0,C3,217.84
4458974,103082988.0,E1,310.87
4459035,,C3,
4442842,109631952.0,B2,110.59
4461551,,G,
4289734,100971670.0,C1,
4232460,103525556.0,D1,
4439715,,B3,
4443359,,G,
4466802,113432637.0,G,475.36
4461554,,G,
4441548,,G,
4422377,,N,
4459217,,F,
4452591,112354790.0,C1,154.82
4454261,113419949.0,D2,274.74
4466642,,C1,
4366360,,Ex,
4457601,,Ex,
4457786,111209433.0,C3,213.99
4463965,112260351.0,C2,194.88
4454291,,C2,186.2
4439064,,G,
4354088,112373337.0,C1,157.44
4467555,106773021.0,G,565.89
4454406,,C3,
4450694,110019106.0,G,491.52
4446728,,G,
4448917,,G,
4461786,103254520.0,D2,276.38
4458844,111518833.0,G,487.29
4436233,113097489.0,D2,292.74
4468514,113537252.0,C1,160.19
4462415,112409941.0,G,495.42
4427161,,Ex,
4251589,111171260.0,D2,295.02
4468920,,Ex,
4460466,113443246.0,C2,178.61
4468305,,Ex,
4446244,104823026.0,G,150.18
4465673,106727043.0,C3,218.62
4453153,,Ex,
4445164,113180871.0,D1,241.94
4404491,112976030.0,G,543 
4467014,110571437.0,G,833 
4454170,,D2,
4455767,113299408.0,G,698.94
4346470,112410741.0,B3,134.34
4456461,113410047.0,E2,365.39
4450617,113241194.0,G,464.08
4460164,,Ex,
4451672,,C2,
4462280,112657341.0,C1,154.98
4448966,,Ex,
4466836,,Ex,
4457129,,D2,
4462896,113473292.0,G,655.4
4467748,113533111.0,C1,164.99
4429570,110917607.0,D1,115.97
4441625,,B2,
4433761,112999487.0,F,411.72
4452123,,E2,378.06
4462259,100759034.0,G,542.55
4451469,106134331.0,B3,140.93
4436207,106446677.0,F,404.23
4417519,112909536.0,F,390.02
4335422,,F,
4438111,113120190.0,B3,143.32
4438151,113120190.0,B3,143.32
4282436,,A3,
4462390,,C2,
4444619,,Ex,
4448014,,C3,
4467012,113454029.0,E1,322.26
4462818,,B2,
4459622,,G,
4454988,113307573.0,C3,
4459607,,G,
4459673,113436174.0,D2,295.61
4427990,113024855.0,D1,249.48
4446426,108702085.0,C2,187.65
4460242,,C2,
4468458,113268874.0,G,620.54
4412274,,E1,
4429517,,Ex,
4461229,113438253.0,C2,199.87
4433124,102351657.0,D1,
4457720,113483499.0,D1,242.66
4445421,113233431.0,D1,59.61
4459209,,B2,
4467091,113101315.0,D2,291.2
4455182,101541910.0,D2,264.97
4447152,,G,
4438708,,Ex,
4448986,112912431.0,E1,310.33
4450701,113026512.0,E2,348.45
4229610,,D1,
4438948,,B3,
4435888,,B3,
4432181,112979091.0,C3,218.22
4420908,113122055.0,C1,164.75
4424979,102254943.0,C3,58.84
4451308,113248355.0,F,419.13
4362263,110766151.0,F,436.03
4428434,,D2,
4463219,106413792.0,B3,143.83
4464317,113467542.0,B1,98.96
4420455,112672373.0,C1,150.74
4451658,,C2,
4462649,107993875.0,G,700.29
4415304,,Ex,
4468520,,D2,
4451453,113195259.0,G,696.06
4466369,113433718.0,D1,241.45
4453406,107605776.0,B3,127.81
4452750,,G,
4463094,103113056.0,B3,131.12
4458736,,C2,182.58
4452766,106317753.0,B3,144.99
4452935,,G,
4446617,113120976.0,E1,329.51
4453132,,B2,
4438171,,B2,
4444761,,Ex,
4435703,,D1,
4408493,,Ex,
4451767,,G,
4420340,,Ex,
4464953,113452843.0,C1,206.31
4429867,113492508.0,D1,227.97
4453419,,Ex,
4422374,,N,
4459456,,G,
4462647,108503244.0,F,399.34
4458038,,C3,
2724669,,D1,110373024
4450879,,Ex,
4453015,,Ex,
4451426,,Ex,
4454950,,B3,
4457166,113155386.0,C3,224.7
4467221,,B2,
4383198,,E2,
4447050,113138572.0,C2,191.75
4455130,,G,
4461637,113439012.0,G,997.04
4457988,108386517.0,B2,121.84
4447531,113060016.0,C3,210.7
4435283,109808162.0,C2,180.46
4430568,113013965.0,C2,186.76
4459947,113426183.0,C3,217.84
4418987,,Ex,
4416743,112895040.0,C1,164.76
4468235,,D2,
4441794,113156582.0,E2,377.62
4448018,,B3,
4454398,113296248.0,B2,123.17
3322299,113499602.0,C3,202.62
4457851,113306781.0,G,556.76
4457716,113418867.0,C2,184.44
4433742,113087498.0,E1,331.89
4447775,100715747.0,D2,297.13
4463040,112694294.0,G,798.05
4457141,113444764.0,C2,190.83
4462822,113473151.0,D2,274.61
4453183,113269963.0,G,467.26
4403461,,A3,
4436210,,E2,
4416992,,E2,
4444146,101714228.0,C2,191.3
4468882,113524995.0,F,390.56
4435623,800743288.0,C1,407.91
4452607,111444279.0,C3,208.43
4418002,106058308.0,B3,153.20
4462477,109625558.0,C1,173.07
4427607,110541414.0,C1,154.73
4436652,111435962.0,E1,304.43
4342669,112325774.0,E1,319.48
4441727,,B2,
4455222,113289177.0,G,483.78
4407844,,Ex,
4448055,,G,
4468537,113536445.0,G,1003.63
4364024,,A3,
4435427,,Ex,
4341840,112299979.0,D2,281.25
4455189,,D2,
4452576,113240675.0,F,382.19
4341337,101263549.0,B2,30.73
4459060,,B3,
4462202,,D2,
4419237,,C1,
3860254,,A3,
4446303,113154256.0,D2,288.29
4466597,113458889.0,C1,164.05
4461210,105601538.0,C2,186.37
4458854,106112428.0,D2,294.1
4458363,,D2,
4447457,113244404.0,D2,282.63
4443076,,D1,
4439531,113118723.0,D2,294.66
4432613,,D1,
4455473,112968839.0,D2,299.1
4462392,101632784.0,D1,246.66
4454141,101515617.0,B3,139.23
4446362,100338938.0,C1,174.72
4374893,112533708.0,D1,251.5
4456001,,E1,
4437407,,Ex,
4460043,113436257.0,D1,238.16
4444280,112966437.0,G,458.04
4464120,105507735.0,F,
4459990,113241798.0,C2,179.6
4440298,,Ho,
4431586,,G,
4437165,112980941.0,G,566.22
4468789,113520829.0,B2,124.75
4456872,113173579.0,C2,197.25
4448098,110213519.0,G,528.15
4442806,,B3,
4460336,,B3,
4448022,113190029.0,C1,174.28
4466919,,G,
4436663,,C1,
4453175,,F,
4465909,113512198.0,C2,186.57
4454208,110380615.0,B2,115.38
4343403,110392024.0,D1,
4441303,,E1,
4449397,,C2,190 
4429324,,A1,
4465012,113483572.0,C2,188.4
4455294,113271480.0,C2,188.26
4437688,111225041.0,G,574.84
4465504,,C2,
4443751,,C1,
4454333,,C3,
4453805,,C2,
4418600,112432380.0,E1,309.94
4381002,109878843.0,E1,329.85
4459985,,C1,
4465344,112902622.0,B1,89.6
4452606,109604793.0,A3,560.03
4460888,113480339.0,,
4468824,105806566.0,D2,
4463027,,C3,
4445883,113192199.0,G,602.18
4464697,113500359.0,B2,103.76
4444517,113166979.0,C1,156.01
4446482,100285535.0,E1,304.97
4421498,,D2,
4467228,,A3,
4455693,,A2,
4455950,,G,
4453871,113277495.0,D1,241.99
4457365,113288633.0,C2,197.71
4459433,,F,
4445155,107547697.0,G,534.49
4465910,111503892.0,D1,231.04
4466398,106419278.0,C2,
4430679,103761318.0,C3,123.45
4465453,,A3,
4234627,105885388.0,C1,168.39
4450846,113252423.0,B3,149.96
4465890,,E1,
4421045,109624262.0,D1,246.77
4468494,109624262.0,D1,246.77
4459399,109893388.0,C2,180.93
4458518,,G,
4459278,103678207.0,C2,186.83
4438590,103678207.0,C2,186.83
4383917,,C1,
4433303,,C2,
4433815,109698902.0,F,407.79
4462207,113275671.0,C2,199.38
4443474,113108138.0,E2,359.91
4400511,,C2,
4339522,111812681.0,C3,216.31
4458159,103012944.0,C1,152.46
4434058,102649654.0,C2,194.69
4418038,,Ex,
4459180,107428302.0,C3,200.76
4430994,112847421.0,,
4446115,109226993.0,G,548.98
4463653,113478929.0,B3,140.39
4454540,,C2,
4436259,109628446.0,C3,201.88
4438158,110320777.0,E2,358 
4447859,113203640.0,E2,365.54
4450205,110393154.0,C1,156.16
4450259,,C1,
4459815,113440622.0,G,676.73
4414242,103180501.0,C1,169.94
4461821,113086847.0,C1,154.04
4466275,111617858.0,D1,250.07
4464281,102367299.0,C1,169.33
4420014,101637122.0,C2,
4440784,,C2,
4458825,111559886.0,A3,58.08
4456825,,A2,
3538992,112279443.0,D2,273.09
4399667,,C3,
4363765,108601345.0,C1,219.54
4453342,113270052.0,E2,
4440581,,Ex,
4440607,,Ex,
4454934,103469730.0,C3,217.38
4430094,,Ex,
4433789,,Ex,
4433774,,Ex,
4441856,112982806.0,A3,73.43
4412879,111417853.0,B3,136.81
4467148,,C3,
4460593,113409627.0,C3,207.37
4447343,,C3,
4431798,107468951.0,C2,
4457582,110390075.0,G,539.96
4451689,,G,
4467080,,A3,
4454722,,Ex,
4357226,112587951.0,G,624.54
4456990,,C2,
4320697,111218624.0,C1,157.62
4438458,,C3,
4453787,,Ex,
4449379,111152146.0,F,429.67
4449621,,C3,
4436501,113094163.0,B3,143.96
4454858,,Ex,
4453094,107869240.0,C3,211.39
4430225,113073639.0,G,575.21
4467795,,A3,
4442589,10647951.0,F,417.72
4446979,104720891.0,C3,208.01
4383555,,B3,
4323955,,E1,
4428366,,Ex,
4449896,113221238.0,B3,126.93
4340078,104812821.0,C1,166.61
4433525,112420088.0,D2,279.2
4463007,113418206.0,11,442 
4435075,,Ex,
4458835,104026984.0,B3,144.1
4150005,113473649.0,A3,77.44
4449008,,A3,
4433893,110765872.0,G,563.45
4463441,108516642.0,C1,
4460341,,Ex,
4468266,,B2,
4332857,108879792.0,D2,268.75
4453236,,Ex,
4464873,,G,
4456886,108716085.0,A3,73.06
4454489,113282511.0,G,807.78
4468251,,G,
4428057,,C1,
4447803,,pe,
4453885,113278071.0,C1,
4453705,113278071.0,C1,
4415589,,Ex,
4366036,112649606.0,E2,362.68
4419862,113056956.0,E1,
4450601,113237556.0,A3,58.1
4384262,,B3,
4459396,,D1,
4420693,,Ex,
4450366,,D1,246.25
4464884,,G,
4417480,,F,
4460660,,B1,
4462200,,C1,
4450981,113244909.0,,411.07
4452413,113248454.0,E1,315.55
3822714,109178459.0,E1,318.41
4452548,,Ex,
4468213,113521702.0,C1,151.83
4467104,,D2,
4263384,,A3,
4428123,111180576.0,C2,178.96
4463022,,C3,
4436543,,Ex,
4459640,112778352.0,G,147.04
4462882,,Ex,
4364288,,Ex,
4376820,,Ex,
4361895,,Ex,
4447529,,Ex,
4451659,106010184.0,F,107.72
4444956,113152847.0,D2,287.45
4455489,,B2,
4460777,,D2,
4357351,112478219.0,D1,239.41
4458863,,G,
4173163,103978227.0,B2,116.5
4431523,,Ex,
4274747,110257391.0,F,430.5
4457801,112473974.0,E1,320.35
4434732,113087381.0,B3,137.53
4429615,113070395.0,F,437.11
4443479,102511524.0,C3,
4455378,113284830.0,G,832.84
4461406,113457378.0,B3,139.59
4444207,,C1,
4465741,113496566.0,G,1077.78
4462182,,B1,87.42
4417809,109591743.0,C3,209.18
4467168,113122311.0,C3,201.67
4441281,,B3,
4435998,,C3,
4417015,105331201.0,B3,
4467433,,C2,
4449198,105124077.0,G,522.41
4451262,110894631.0,C1,168.79
4442738,,D2,
4447436,100885284.0,D2,
4414278,112916317.0,C2,183.55
4413989,111401766.0,B3,131.52
4462920,104163381.0,B3,35.49
4462936,,A2,
4208974,,A2,
4456496,101788230.0,G,468.73
4411967,,A3,
4456501,,A3,
4453272,103069522.0,D2,
4418812,110590452.0,C1,165.15
4451450,,C3,
4446021,112434295.0,C2,176.49
4463475,113529374.0,G,503.5
4454794,113306153.0,C2,199 
4463358,113477822.0,C3,202.77
4463532,,G,
4434052,,Ex,
4459563,104278882.0,C1,174.79
4444923,113161343.0,B3,148.34
4443321,113946579.0,A3,75.75
4433355,113008312.0,B3,136.18
4430347,113069488.0,D1,253.88
4455595,100860634.0,C3,214.13
4448395,,D2,
4466678,112566575.0,C2,189.87
4460828,,F,
4463223,111987749.0,C1,
4415798,,A3,
4436372,113107155.0,C1,154.94
4444584,,C2,
4467391,,C2,
4466817,112694757.0,G,
4446314,,E1,
4421412,,B3,134.42
4446417,105568810.0,C2,180.97
4459421,107714271.0,C3,224.61
4451088,113244198.0,D2,291.72
4445897,,B3,
4431875,112938162.0,D2,295.4
4462745,,C3,
4456490,,F,
4455553,,C1,
4448090,,B2,
4444356,104781307.0,D1,
4450870,106727639.0,G,534.35
4438823,113028716.0,D1,226.66
4414599,,Ex,
4442118,,D1,
4429299,112928478.0,C2,175.72
4444922,113186738.0,D2,295.67
4378674,109944850.0,D1,240.97
4464692,112980644.0,D2,286.16
4420856,112965322.0,B3,126.89
4447828,106759632.0,C2,180.06
4434050,112391230.0,D2,
4359410,105413389.0,G,479.16
4458643,111395331.0,E1,308.46
4427133,111578829.0,G,578.01
4466382,113484570.0,G,625.3
4447102,,B2,
4462256,,F,
4433895,113085989.0,B3,147.44
3434925,,C2,
4416261,111469201.0,D1,253.59
4425575,111462636.0,G,585.55
4458293,,Ex,
4456070,,Ex,
4418758,112940085.0,D1,234.39
4442521,,D2,
4454211,,C2,
4466572,111525432.0,G,637.62
4435255,112738067.0,C2,193.9
4428254,,C2,
4455930,,C3,
4348124,,C3,
4437220,109586685.0,C2,185.61
4445720,113245070.0,D1,234.8
4447080,113238232.0,B2,122.11
4428864,113048771.0,A3,55.73
4454180,,E1,
4455425,,A,
4457631,,A1,
4455945,101011708.0,D2,
4422031,112909742.0,C1,162|
4443580,,D1,
4463001,113510598.0,E1,315.49
4467164,113278980.0,F,
4343032,104930821.0,F,405.51
4442513,,E1,
4452927,,B2,
4438577,112493523.0,G,1207.85
4420541,112960968.0,F,417.98
4428698,105254627.0,D1,243.5
4462664,105720874.0,C1,169.53
4442530,107295602.0,D1,
4422378,,B2,
4444885,104445820.0,D1,233.19
4448836,113150650.0,C1,160 
4448820,113150650.0,C1,160 
4455529,,C1,
4449411,113231013.0,A3,73.19
4455677,113218986.0,C1,
4459149,,Ex,
4467107,111694451.0,E2,371.82
4458479,113077069.0,C2,190.36
4465719,113505218.0,G,645.65
4461807,,E1,
4461419,113478085.0,G,573.88
4441056,113125793.0,D1,244.23
4454746,113233688.0,D1,252.86
4467224,,To,
4435130,,Ex,
4460742,113449375.0,C3,200.34
4467750,105254395.0,B3,
4465834,,B3,
4432436,113076814.0,C2,186.3
4465587,111570883.0,C3,219 
4430980,,A3,
4463744,,C2,
4466405,,F,
4457672,113199442.0,G,
4446969,,A3,
4418440,101335008.0,C2,180.55
4452808,112928593.0,D2,295.54
4460601,111908810.0,C1,157.05
4420831,,Ex,
4458499,,D1,
4450759,,D1,
4464833,110356649.0,E2,357.79
4426790,,Ex,
4370512,112725734.0,F,388.99
4456564,,C1,
4454317,113261705.0,D1,247.94
4460459,,C1,
4462948,,Pe,
4422604,,Ex,
4463961,,F,
