P-ID,Lat_(WGS84_GPS),Long_(WGS84_GPS),Address,Eircode,Routing_Key
4458005,53.2615393,-9.0737996," 5 mary grove court, upper salthill road, salthill, galway city",H91 PR52,H91
4453798,53.9463494,-8.0873917," 5 marymount, carrick-on-shannon, leitrim",N41 FF82,N41
4463491,53.1688801,-6.910811499999999," 5 meadow court, hillside , kilcullen, kildare",R56 NH24,R56
4423192,52.9984321,-6.97765," 5 moneen view, athy, co kildare, r14 xa52",R14 XA52,R14
4430007,53.71258169999999,-6.2821608," 5 mornington avenue, donacarney, meath",A92X6D2,A92
4436658,51.90324589999999,-8.443409899999999," 5 myrtle hill terrace lower glanmire road, tivoli, cork city",T23C8HY,T23
4455584,53.3360059,-6.280294899999999," 5 o'carolan road, the tenters, south circular road,   dublin 8",,D08
4453004,52.3518343,-7.399358899999997," 5 oak drive, greenhill village, carrick-on-suir, tipperary",E32VN56,E32
4463024,52.80712710000001,-6.7315606," 5 oakley glen, tullow, co. carlow, r93 cp84",R93 CP84,R93
4455738,51.74445559999999,-8.739740399999999," 5 old cork, bandon, p72 v044",P72 V044,P72
4466932,53.27771800000001,-6.3204936," 5 orlagh avenue, knocklyon, dublin 16",D16X2H0,D16
4461768,53.2875071,-6.1863947," 5 orpen hill, blackrock, co dublin a94 h2y4",A94 H2Y4,A94
4420695,53.3135681,-6.2601888999999975," 5 palmerston park, rathmines, dublin 6",,D06
4443846,53.3760561,-6.355852899999999," 5 park court, pecks lane, castleknock, dublin 15, d15 xd68",D15 XD68,D15
4420091,53.704597,-6.309474099999999," 5 park lane, drogheda, meath",,A92
4466606,53.39878670000001,-6.2887133," 5 parkview drive, finglas,   dublin 11",D11 YR92,D11
4462984,53.797564,-9.5303496," 5 pearse terrace quay road, westport, mayo",F28RR72,F28
4466077,53.3302203,-6.266341400000001," 5 portobello quay, portobello, dublin 8",D08 Y2EF,D08
4462855,53.32645340000001,-6.2219147," 5 prince of wales terrace, bray, wicklow",A98R762,A98
4460038,53.29342190000001,-6.1994856," 5 priory drive, stillorgan,   county dublin",A94DP89,A94
4451266,53.2016422,-6.1266656999999975," 5 rathmore terrace, upper dargle road, bray, co. wicklow, a98 xn27",A98 XN27,A98
4457405,54.12501899999999,-7.438540199999998," 5 river run, belturbet, co. cavan, h14 e527",H14 E527,H14
4468250,53.9451466,-8.949641399999997," 5 rivergarden, swinford, mayo",F12 W7E2,F12
4467474,53.3285069,-6.394310900000002," 5 rosebank view, clondalkin, dublin",,D22
4467409,53.3250002,-6.2580119000000005," 5 rugby road, ranelagh, dublin 6",,D06
4463584,51.8481815,-8.7867955," 5 ryecourt manor, crookstown, cloughduv, co cork, cloughduv, cork",P14WF24,P14
4455726,53.5465864,-6.092941499999999," 5 saint damien's court, loughshinny, skerries, county dublin",K34 E065,K34
4463200,51.622598,-8.886168," 5 sand quay mill, clonakilty, co cork, clonakilty, west cork",P85 FK88,P85
4454009,53.2775661,-6.184344299999999," 5 sefton hall, kelston, foxrock, dublin 18",D18YP83,D18
4462038,53.28314839999999,-6.1316973999999975," 5 silchester road, glenageary, co.dublin a96 y2t9",A96 Y2T9,A96
4468765,52.6606748,-8.606108899999999," 5 singland park, garryowen, limerick city",,
4447870,53.2780715,-6.4454123," 5 slade castle heights, saggart, county dublin",D24 HX88,D24
4434678,53.3327494,-6.291471400000002," 5 st james's terrace, south circular road, dublin 8",D08P3Y5,D08
4467380,52.992268,-6.9794633999999975," 5 st michaels terrace, athy, kildare",,R14
4424951,53.276382700000006,-9.0517748," 5 st. brendan's court, woodquay, city centre, galway city",,H91
4465962,52.86967410000001,-8.197577899999999," 5 st. joseph's park, nenagh, co. tipperary, e45 dc56",E45 DC56,E45
4447351,53.6919259,-6.418049," 5 staleen, donore, meath",,
4414347,53.2931252,-6.2066813," 5 stone park, trees road, mount merrion, county dublin",,A94
4462674,53.3030059,-6.265041399999999," 5 synge court, newtown villas, churchtown, dublin 14",D14TA43,D14
4467660,53.38396410000001,-6.3684042000000005," 5 talbot downs, dublin 15, castleknock",,D15
4417996,53.3540118,-6.458291," 5 tandy court, tandy's lane, lucan, county dublin",K78 XC94,K78
4451288,52.50166089999999,-6.5697135," 5 taylors place, enniscorthy, co wexford, y21 y7p6",Y21 Y7P6,Y21
4462366,53.7314246,-6.3326918," 5 teal street, aston village, drogheda, louth",,A92
4464945,53.40004769999999,-6.173973699999999," 5 templeview park, clarehall, dublin",D13H5W8,D13
4450594,53.3104823,-6.288799," 5 terenure court, terenure, dublin 6w",D6WY861,D6W
4430400,54.0364622,-8.8966534," 5 test address, aclare, sligo",,F91
4467236,51.9134375,-8.392939199999999," 5 the avenue, woodville, glanmire, cork",T45K768,T45
4461548,53.4040462,-6.4217178," 5 the close, hunter's run, clonee, dublin",D15N2VF,D15
4420198,53.4739449,-6.2397822," 5 the crescent, millers glen, swords, county dublin",K67 N9T3,K67
4466840,52.66621490000001,-8.650710400000001," 5 the elms, north circular road, limerick city",V94W18E,V94
4467442,52.9864036,-6.0694447," 5 the esplanade, burkeen, wicklow town, wicklow",A67 DX84,A67
4463878,51.89592639999999,-8.483806800000002," 5 the fastnet, lancaster gate, western road, cork city, co. cork",,
4463577,52.6581895,-7.2618835000000015," 5 the green, ayrfield, granges road, kilkenny, r95 a6c6",R95 A6C6,R95
4461346,53.453911,-6.1632113," 5 the haven, malahide, county dublin",,K36
4455308,51.8658976,-8.4112982," 5 the heights, broadale, maryborough hill, douglas, cork",T12E3VT,T12
4462168,53.2887247,-6.1978611999999975," 5 the hill, block b, clon brugh, stepaside",,D18
4468282,53.9767321,-7.350147799999998," 5 the maples, gortnakesh, cavan town, co. cavan",,H12
4459077,53.1573,-6.9125746," 5 the oaks, priory court, kildare town, kildare",R51CF84,R51
4459980,52.51232,-6.2622291," 5 the racecourse, morriscastle, kilmuckridge, co wexford, y25k598",Y25K598,Y25
4448144,53.584244700000006,-6.1277563," 5 the view kelly's bay , skerries, dublin",K34 A525,K34
4460980,53.70379939999999,-6.328406299999998," 5 the view, five oaks village, drogheda, louth",A92 FW9W,A92
4456948,53.34971780000001,-6.2388618," 5 thomastown house, spencer dock, ifsc, dublin 1",,D01
4421263,52.794664,-6.1507215," 5 tinahask, arklow, wicklow",Y14 HC53,Y14
4430882,53.4897252,-7.659031999999999," 5 uisneach, ballymore, westmeath",N91 X9K6,N91
4409388,53.34952430000001,-6.2436919," 5 valentia house, custom house square, dublin 1, d01 x252",D01 X252,D01
4439852,53.4500296,-6.183209199999999," 5 warren manor, malahide, co dublin k36 x668",K36 X668,K36
4426782,52.60041999999999,-6.3265400000000005," 5 watchhouse hill, ballycanew, gorey, wexford",,Y25
4458693,52.6397846,-6.621283," 5 waterside close, clohamon, bunclody, wexford",Y21EW60,Y21
4458091,52.98216739999999,-6.0443678," 5 wentworth hall , wicklow town, wicklow",A67 KX86,A67
4449551,51.81450530000001,-8.3824665," 5 wesley, carrigaline, cork",P43E678,P43
4454930,53.1909644,-6.106237399999999," 5 wolfe tone square north, bray, co. wicklow",A98F5C0,A98
4464185,53.2584865,-9.1274512," 5 woodbury, barna house demesne, barna, galway",H91 A521,H91
4437472,53.4002611,-6.2323201999999975," 5 woodlawn court, santry, dublin 9",,D09
4447560,53.4013814,-6.231307599999999," 5 woodlawn green, santry, dublin 9",D17 A212,D17
4453870,53.17728570000001,-6.5299707," 5 woodleigh ave, blessington, wicklow",W91 V446,W91
4459589,52.0774132,-9.5564276," 5.1 acres, knoppogue, aghadoe, killarney, co. kerry",,V93
4464046,53.3692351,-6.214661899999999," 50 ashbrook, clontarf, dublin 3",,D03
4466531,51.8526185,-8.2997863," 50 barrymore avenue, , cobh, cork",P24KC66,P24
4459191,53.35833670000001,-6.2436516," 50 bayview avenue, north strand, dublin 3, d03kf25",D03KF25,D03
4335432,53.26914770000001,-6.337181299999999," 50 beechdale court, ballycullen, dublin 24",D24K290,D24
4430102,53.36754370000001,-6.2707586," 50 botanic road, glasnevin, dublin 9",,D09
4430233,53.61771020000001,-6.192984699999999," 50 cardy rock crescent, cardy rock view, balbriggan, dublin",K32XV99,K32
4455393,53.6645882,-6.677084799999999," 50 clusker park, navan, meath",C15Y0C3,C15
4409179,53.3122708,-6.2865199," 50 eaton square, terenure, dublin 6w",,D6W
4454411,51.8925885,-8.4411489," 50 elderwood avenue, boreenmanna road, cork city, cork",T12A896,T12
4442527,52.99592679999999,-6.962369799999999," 50 gallows hill athy co kildare , athy, kildare",R14YY68,R14
4446309,53.43832579999999,-6.1552010999999975," 50 galtrim grange, broomfield, malahide, co dublin k36 wf51",K36 WF51,K36
4458403,52.6724416,-7.2529379999999986," 50 glendine heights, castlecomer road, kilkenny, r95 y72c",R95 Y72C,R95
4468914,53.1154289,-6.1063361," 50 glenview park, kilpedder, co, wicklow",,A67
4463786,52.6794119,-7.8090011000000015," 50 hawthorn drive, thurles, co. tipperary, e41 x364",E41 X364,E41
4455759,53.45245809999999,-6.1687039000000015," 50 inbhir ide, malahide, co dublin k36 v340",K36 V340,K36
4426966,51.90776349999999,-8.485712800000002," 50 innishannon road, city centre nth,   cork city",T23 Y9HV,T23
4463287,53.2824208,-6.315403400000001," 50 knockaire, knocklyon, dublin 16",D16K239,D16
4444824,53.76541640000001,-7.165103999999999," 50 mellowes park, oldcastle, co meath  a82ay83",A82AY83,A82
4466893,53.3560336,-6.410213099999999," 50 mount andrew dale, lucan,   county dublin",K78 HH68,K78
4467494,53.6101064,-6.2004544999999975," 50 moylaragh walk, balbriggan, co. dublin k32tf63",K32TF63,K32
4447655,53.3139806,-6.2601992," 50 palmerston gardens, rathmines, dublin 6",,D06
4466170,53.33192460000001,-6.2380247," 50 pembroke road, ballsbridge, dublin 4",D04R2X3,D04
4466598,53.4020057,-6.1411428999999975," 50 red arches drive, the coast, baldoyle,   dublin 13",D13EC67,D13
4441864,53.27537270000001,-9.1005198," 50 riasc na ri, bothar stiofain, rahoon, galway city",H91X77C,H91
4460344,53.3181355,-6.405738599999999," 50 saint johns close, clondalkin, dublin 22",,D22
4451790,53.3876041,-6.2362014000000014," 50 shantalla road, santry, dublin 9",D09R293,D09
4430999,53.32300499999999,-6.214036699999999," 50 st john's, park avenue, sandymount, dublin",D04N5F9,D04
4467112,53.3870142,-6.3919611," 50 summefield lawn, blanchardstown, dublin 15",D15 N5X7,D15
4461144,53.4898015,-8.570509500000002," 50 the orchard, moylough, galway",,H91
4445067,53.3884706,-6.2281613," 50 the park, beaumont woods, beaumont, dublin 9",D09RR20,D09
4465870,53.25968810000001,-6.2232557," 50 the willows, parkview, stepaside, dublin 18",,D18
4467024,52.3319104,-6.4529043," 50 william street, wexford town, wexford",,Y35
4458365,53.29071219999999,-6.1624763," 50 wynberg park, blackrock,   county dublin",A94 H6W6,A94
4454125,53.27419490000001,-9.0913526," 50, ros geal, millars lane, rahoon, galway city",H91Y75P,H91
4437435,53.3796469,-6.1671024," 501 howth road, raheny, dublin 5",D05V227,D05
4438613,53.3451256,-6.236618399999999," 502 longboat quay north, sir john rogerson's quay, grand canal dk, dublin 2",,D02
4468534,54.05557959999999,-8.044048700000001," 502 ramada lough allen resort, drumshanbo, co leitrim n41 f254",N41 F254,N41
4464159,53.2799235,-6.1860366," 503 galloping green, stillorgan road, blackrock, a94 f658",A94 F658,A94
4446109,53.28389,-6.440211199999999," 504 swiftwood, saggart, co. dublin d24 nn63",D24 NN63,D24
4420902,53.35001219999999,-6.256174," 504 talbot hall, irish life centre, dublin 1, talbot street",,D01
4467753,53.3451256,-6.236618399999999," 506 longboat quay north, grand canal dk, dublin 2",,D02
4460303,53.3412891,-6.225596599999999," 50b irishtown road, ringsend, dublin 4",D04X285,D04
4460301,53.3412891,-6.225596599999999," 50c irishtown road, ringsend, dublin 4",D04CV62,D04
4465664,53.4526778,-6.1542549000000015," 51  the casino, co. dublin codublin, malahide, co. dublin",CODUBLI,COD
4308859,53.3764493,-6.277410400000001," 51 addison drive, addison park, glasnevin, dublin 11, d11 e283",D11 E283,D11
4437225,52.70932510000001,-8.8618204," 51 ballycasey crescent, shannon, co clare, v14 py90",V14 PY90,V14
4449361,53.3751823,-6.225812299999999," 51 belton park road, donnycarney,   dublin 5",D09X4F8,D09
4431759,53.35820940000001,-6.2440506," 51 charleville avenue, north strand, dublin 3, d03 fh61",D03 FH61,D03
4440105,53.4072233,-6.2934934," 51 creston avenue, saint margaret's road, finglas, dublin 11",,D11
4452913,51.87795080000001,-8.419767599999998," 51 delford drive, rochestown, cork city",T12 NN8X,T12
4442082,53.4025365,-6.2777815000000015," 51 doon court, ballymun,   dublin 11",D11Y394,D11
4466686,53.2623762,-6.202289299999999," 51 glencairn rise, the gallops, leopardstown, dublin 18",D18K5W5,D18
4458557,53.2901733,-6.286172800000001," 51 grange park, rathfarnham, dublin 14",D14DF83,D14
4468246,53.3388077,-6.2198199," 51 kerlouge road, irishtown, dublin 4",,D04
4454117,53.31514740000001,-6.3112824," 51 kimmage road west, kimmage, dublin 12",,D12
4463962,54.4804565,-8.27719," 51 marine court apartments, central lane, bundoran, donegal",,F94
4441380,53.3105309,-6.315981499999999," 51 muckross avenue, perrystown, dublin 12",D12 P899,D12
4441433,53.4618174,-6.218681," 51 north street, swords, county dublin",K67 W326,K67
4462253,52.4740869,-8.169251599999999," 51 o'connell road, tipperary town, tipperary",E34 V577,E34
4448348,53.3349941,-6.2911038," 51 reuben street, rialto, dublin 8",,D08
4430340,51.83531079999999,-9.907050900000002," 51 seaview cottage, sneem, kerry",V93V2C2,V93
4463732,53.3229774,-6.213997099999999," 51 st. john's park avenue, sandymount, dublin 4, sandymount, dublin 4",D04R2Y5,D04
4434574,53.4041775,-6.246395099999999," 51 temple lawns, northwood, santry,   dublin 9",D09DE48,D09
4463634,53.3425074,-6.227784," 51 the moorings, fitzwilliam quay, ringsend, dublin 4",D04W6P5,D04
4462526,53.29401239999999,-6.1337128," 51 the pavilion, marine road, dun laoghaire, co. dublin a96 cr28",A96 CR28,A96
4463554,53.3432875,-6.338878500000001," 51 the steeples, chapelizod, dublin 20",,D20
4435660,53.29839079999999,-6.2315228," 51 the sycamore, trimbleston, goatstown, dublin 14",D14RY81,D14
4375196,53.37968979999999,-6.1661619000000005," 511 howth road, raheny, dublin 5",D05RH51,D05
4468516,53.3425113,-6.3093144," 514 kilmainham square, kilmainham, dublin 8",D08NP29,D08
4457761,53.6993704,-7.6148387999999985," 52 abhainn glas, edgeworthstown, longford",N39RT92,N39
4467899,53.3918201,-6.4334884999999975," 52 anally grove, ongar, dublin 15",D15 W702,D15
4467426,52.2428204,-7.1427217," 52 ardmore park, ballybeg, waterford city, co. waterford",,X91
4441591,52.14559509999999,-8.6401151," 52 beechwood park, mallow, cork",P51K1VH,P51
4468527,53.0308623,-7.328841899999999," 52 boughlone way bellingham, portlaoise, laois",R32NW8K,R32
4467157,53.0308623,-7.328841899999999," 52 boughlone way, bellingham, portlaoise, laois",R32NW8K,R32
4449392,51.8241581,-8.400657500000001," 52 carrigcourt, ardnacloghy, carrigaline, co cork, p43 a489",P43 A489,P43
4448446,53.39450400000001,-6.2815574," 52 cedarwood grove, glasnevin, dublin 11",D11VW94,D11
4459197,52.3874487,-6.938525200000001," 52 chambersland close, new ross, wexford",Y34AX60,Y34
4447889,53.3354303,-6.368062699999999," 52 cherry orchard parade, ballyfermot, dublin 10",D10K072,D10
4447761,53.4065465,-6.171390199999999," 52 churchwell drive, belmayne, dublin 13",D13 W922,D13
4460095,53.3210303,-6.293283600000001," 52 crumlin road, crumlin, dublin 12",D12NR59,D12
4456913,53.37026779999999,-6.3842596," 52 diswellstown way, hamilton park, castleknock, dublin 15",D15X2PT,D15
4421110,53.52446759999999,-7.3471701," 52 dominick street, mullingar, westmeath",N91 A0V2,N91
4467571,51.9095486,-8.4854355," 52 fairhill, fairhill, cork",T23F3X9,T23
4463849,53.0388593,-7.2791193," 52 fielbrook, portlaoise, laois",R32 C7YN,R32
4442532,53.31943279999999,-6.320886900000001," 52 moeran road, walkinstown,   dublin 12",,D12
4443579,53.45640590000001,-6.2191145," 52 oaklands avenue, swords, co. dublin",K67 XY43,K67
4380997,53.35242359999999,-6.3642613999999975," 52 palmerstown drive, palmerstown,   dublin 20",,D20
4466367,53.70473489999999,-6.3108282," 52 park lane, grange rath, drogheda, louth",,A92
4452075,53.3435596,-6.2267154," 52 pembroke cottages, ringsend, dublin 4",D04 T8X0,D04
4455774,53.34038520000001,-6.2325456," 52 penrose street, ringsend, dublin 4",,D04
4458890,53.61894270000001,-6.9301508," 52 priory gate, athboy, co meath, c15 a4x2",C15 A4X2,C15
4455295,53.7155722,-6.368455," 52 rivercourt, rathmullen road, drogheda, louth",A92V045,A92
4436236,54.2588206,-8.4759155," 52 rusheen ard, sligo city, sligo",F91F34A,F91
4460964,53.28025820000001,-9.0156852," 52 st james crescent, mervue, galway city",H91NFP4,H91
4410390,53.38186760000001,-6.1662602," 52 st assam's park, raheny, dublin 5",D05H973,D05
4455650,53.3878442,-6.1986857," 52 st brendan's avenue, artane, dublin 5",D05E7R8,D05
4361729,53.35719889999999,-6.2666790999999975," 52 st joseph's place, d07, phibsboro, dublin 7",,D07
4422046,52.79471700000001,-6.1655142," 52 st. peter's place, arklow, wicklow",Y14N996,Y14
4456063,53.2916424,-6.235427099999999," 52 taney road, goatstown, dublin 14",D14W017,D14
4444568,53.34989359999999,-6.3455737," 52 the mill race, chapelizod, dublin 20",,D20
4456817,53.6452158,-6.666715299999999," 52 the park, athlumney wood, navan, meath",C15 FW1A,C15
4440891,53.2808277,-6.106834399999999," 52 ulverton road, dalkey, co dublin a96 x243",A96 X243,A96
4439936,53.3454249,-6.3805029000000015," 52 whitethorn crescent, palmerstown, dublin 20",D22 X3T7,D22
4466304,53.2885263,-6.158699899999999," 52 windsor park, monkstown, co. dublin",A94N9X3,A94
4455739,53.2905219,-6.1625555," 52 wynberg park, blackrock, co. dublin a94h6c0",A94H6C0,A94
4445502,53.3731297,-6.493879199999999," 520 riverforest, leixlip, co. kildare",W23T3P2,W23
4456139,51.8551969,-8.3257329," 53  chandlers rest, rushbrooke links, cobh, cobh, cork",P24T932,P24
4436630,53.69930840000001,-7.614770299999999," 53 abhainn glas, edgeworthstown, longford",N39 AE17,N39
4449735,53.40556360000001,-6.171901399999999," 53 belmayne park north, balgriffin, dublin 13",,D13
4451459,53.6003662,-6.1756626999999975," 53 castleland park view , balbriggan, dublin",K32 TD83,K32
4466305,53.3012004,-6.1984391," 53 cherbury court, booterstown, co. dublin",A94A443,A94
4465742,51.7005667,-8.5288676," 53 eltins wood, kinsale, cork",P17YP99,P17
4410070,53.36412490000001,-6.2849092," 53 fassaugh road, cabra,   dublin 7",D07 T8YP,D07
4466653,53.22054929999999,-6.673700200000001," 53 finlay park, naas, co kildare",,W91
4434677,53.3186765,-6.387280500000001," 53 floraville avenue, clondalkin, dublin 22",D22H2R4,D22
4436341,53.28337850000001,-6.424114299999999," 53 fortunes lawn, citywest, dublin 24",,D24
4325324,53.39813419999999,-6.1822346," 53 greenwood drive, d13, ayrfield, dublin 13",,D13
4421378,53.3454906,-6.25191," 53 hyde court, townsend street, dublin 2, d02 k318",D02 K318,D02
4348073,53.3922103,-6.295750599999999," 53 jamestown road, finglas,   dublin 11",D11 V1K5,D11
4453163,53.5280467,-6.0970900000000015," 53 kenure park, rush, dublin",K56PN25,K56
4213440,51.9012931,-8.4730844," 53 knapps square, mulgrave road, cork city, cork",T23PK13,T23
4373038,53.36209010000001,-6.2875127," 53 leix road, cabra, dublin 7",D07 W584,D07
4464973,53.6548841,-6.681066499999999," 53 poolboy quay, navan, co. meath",,C15
4451674,52.6492254,-7.2696837," 53 robertshill circular road, kilkenny, kilkenny",R95E2T5,R95
4459439,52.25505769999999,-7.1241132," 53 slievekeale road, waterford city, waterford",X91 W68W,X91
