Unnamed: 0,amenity_id,lattitude,longitutude,amenity,Distance,Score,Amenity_Group,lattitude_rad,longitutude_rad,Amenity_Group_0,Amenity_Group_1
4406,Act4406,52.9980556,-6.742777799999999,Moore's Pub and Restaurant,,,"Food and Drink,Restaurant,Pubs and Bar,Vegetarian",0.924990567375019,-0.11768367334037969,Food and Drink,Restaurant
4407,Act4407,51.8857273,-10.3657163,Moorings Seafood Restaurant,,,"Food and Drink,Restaurant",0.9055767761769076,-0.1809158787626443,Food and Drink,Restaurant
4408,Act4408,54.054160399999994,-8.0430542,Moorlands Equestrian Centre,,,"Horse Riding,Equestrian,Cafe,Food and Drink",0.943423073381135,-0.1403777777063585,Horse Riding,Equestrian
4409,Act4409,52.059003000000004,-9.51103,Mór Active,,,"Climbing,Activity Operator,Cycling,Walking",0.9086010076556057,-0.16599878875595628,Climbing,Activity Operator
4410,Act4410,53.2109511,-8.895169699999999,Moran's Oyster Cottage,,,"Food and Drink,Restaurant,Seafood",0.9287062948126985,-0.1552499987886362,Food and Drink,Restaurant
4411,Act4411,53.34564399999999,-6.258875,Morelands Grill,,,"Food and Drink,Restaurant",0.9310571293967578,-0.10923797622076009,Food and Drink,Restaurant
4412,Act4412,52.8169349130507,-6.938372109123289,Morgan’s Garden Centre,,,"Gardening,Nature and Wildlife,Gardens,Garden",0.9218294150442797,-0.1210974380327447,Gardening,Nature and Wildlife
4413,Act4413,53.271755299999995,-6.1132572,Mornington Garden,,,"Gardening,Nature and Wildlife,Gardens,Garden",0.9297675283017395,-0.10669646616124949,Gardening,Nature and Wildlife
4414,Act4414,52.5131864717807,-6.2417153262421206,Morriscastle,,,"Fishing,Angling,Beach",0.9165280046463176,-0.10893848341511703,Fishing,Angling
4415,Act4415,52.5141228,-6.2383223,Morriscastle Beach ,,,"Swimming,Swimming Pools and Water Park,Venue,Walking,Beach",0.9165443466566238,-0.10887926393558546,Swimming,Swimming Pools and Water Park
4416,Act4416,52.106350799999994,-9.7843403,Morrison Tours,,,"Walking,Activity Operator,Tour",0.9094273826591812,-0.17076895337056974,Walking,Activity Operator
4417,Act4417,53.321013,-6.256092,Mortons,,,"Shopping,Shopping Centres and Department Store,Food Shops",0.9306272373486992,-0.10918940370767709,Shopping,Shopping Centres and Department Store
4418,Act4418,53.060734,-7.8005629,Mossfield Organic Farm,,,Visitor Farm,0.9260845118249008,-0.13614550611391718,Visitor Farm,
4419,Act4419,53.51828100000001,-6.415143,Motability Ireland Limited,,,"Transport,Coach,Road",0.9340702134575235,-0.11196536733626658,Transport,Coach
4420,Act4420,52.593211399999994,-7.187759700000001,DUPLICATE Moth to a Flame Candles,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops",0.9179247031274164,-0.12545007260715987,Shopping,Shopping Centres and Department Store
4421,Act4421,52.593211399999994,-7.187759700000001,Moth to a Flame Candles,,,"Learning,Craft,Shopping,Food Shops",0.9179247031274164,-0.12545007260715987,Learning,Craft
4422,Act4422,52.6627493222994,-8.62228211572835,Mother Macs Public House,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar",0.9191383688265369,-0.15048721195528245,Covid Safety Charter,Food and Drink
4423,Act4423,52.555499499999996,-8.8012865,Motorcycle and Classic Car Rental by RetroVentures,,,"Transport,Activity Operator,Coach,Road",0.9172665063052335,-0.1536114278363279,Transport,Activity Operator
4424,Act4424,52.555499499999996,-8.8012865,Motorcycle Tours Ireland by RetroVentures,,,"Activity Operator,Day Tour,Tour",0.9172665063052335,-0.1536114278363279,Activity Operator,Day Tour
4425,Act4425,52.2408954,-7.2190061000000005,Mount Congreve Estate Gardens,,,"Covid Safety Charter,Walking,Gardens,Garden,Historic Houses and Castle,Cafe,Food and Drink,Tour,Food Shops,Shopping",0.9117756289199601,-0.12599542516655504,Covid Safety Charter,Walking
4426,Act4426,54.1024,-9.16475,Mount Falcon Fisheries,,,"Fishing,Angling,Activity Operator,Venue,Sports Venues",0.9442650132309802,-0.1599550626221503,Fishing,Angling
4427,Act4427,53.5439416227255,-9.36308848622632,Mount Gable Walk,,,Walking,0.9345180758121954,-0.16341672224022105,Walking,
4428,Act4428,52.130943352372,-8.899255637860119,Mount Hillary - Father Murphy's Loop,,,Walking,0.9098566036695419,-0.1553213118573272,Walking,
4429,Act4429,52.130943352372,-8.899255637860119,Mount Hillary - Knightfield Loop,,,Walking,0.9098566036695419,-0.1553213118573272,Walking,
4430,Act4430,52.123333,-8.843333,Mount Hillary Loop,,,Walking,0.9097237779634135,-0.15434527770026768,Walking,
4431,Act4431,52.5229336,-7.1931103,Mount Juliet Equestrian Centre,,,"Horse Riding,Equestrian,Activity Operator",0.9166981241263584,-0.12554345819411708,Horse Riding,Equestrian
4432,Act4432,52.527867094824295,-7.191129838563781,Mount Juliet Fishing River Nore,,,"Fishing,Angling,Activity Operator",0.9167842298546724,-0.1255088926213463,Fishing,Angling
4433,Act4433,52.5263389,-7.1917356,Mount Juliet Garden,,,"Walking,Gardens,Garden",0.9167575578233765,-0.12551946515288992,Walking,Gardens
4434,Act4434,52.5263389,-7.1917356,Mount Juliet Golf Club,,,"Golf,Golf Course",0.9167575578233765,-0.12551946515288992,Golf,Golf Course
4435,Act4435,52.1872554,-7.857243700000001,Mount Melleray Abbey,,,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Cafe,Food and Drink,Food Shops,Shopping",0.9108394343091903,-0.13713477269658159,Historic Houses and Castle,Church Abbey
4436,Act4436,52.9855230638732,-6.638709025634741,Mount Slaney Studio,,,"Learning,Craft,Shopping,Activity Operator",0.9247718333559811,-0.11586733057919087,Learning,Craft
4437,Act4437,53.429141,-7.775225999999999,Mount Temple Golf & Country Club,,,"Golf Course,Covid Safety Charter,Golf",0.9325144269622957,-0.13570329378666862,Golf Course,Covid Safety Charter
4438,Act4438,53.008469999999996,-6.106269999999999,Mount Usher Gardens,,,"Gardens,Garden,Cafe,Food and Drink",0.9251723329446385,-0.10657451651575414,Gardens,Garden
4439,Act4439,53.157502,-9.091315,Mount Vernon,,,"Historic Houses and Castle,Castle",0.9277734320354708,-0.15867338008594828,Historic Houses and Castle,Castle
4440,Act4440,52.791181200000004,-6.729487599999999,Mount Wolseley Golf and Country Club,,,"Golf,Golf Course",0.9213799279569312,-0.11745171559213113,Golf,Golf Course
4441,Act4441,52.67361090526939,-8.572113635467629,Mountain Biking Club In The University Of Limerick,,,"Cycling,Activity Operator",0.9193279392113419,-0.1496116067940111,Cycling,Activity Operator
4442,Act4442,53.271650974841606,-6.33974168202507,Mountain Leaders,,,"Activity Operator,Walking",0.9297657074842329,-0.11064936607726089,Activity Operator,Walking
4443,Act4443,52.035924,-10.034603,Mountain Stage,,,Discovery Point,0.9081982031175379,-0.17513686148050056,Discovery Point,
4444,Act4444,52.4520865,-7.1799824999999995,Mountain View Golf Club,,,"Golf,Golf Course",0.9154616089658687,-0.12531433486057375,Golf,Golf Course
4445,Act4445,53.193415383026895,-6.177688644531259,Mountaintrails,,,"Walking,Activity Operator,Tour",0.9284002388148199,-0.10782100701013607,Walking,Activity Operator
4446,Act4446,53.4727717487452,-8.51461490003086,Mountbellew Farmers Market,,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops",0.9332759271830098,-0.14860806454490635,Food and Drink,Restaurant
4447,Act4447,53.466166,-8.532060000000001,Mountbellew Golf Club,,,"Golf,Golf Course",0.9331606351178465,-0.14891253897770743,Golf,Golf Course
4448,Act4448,54.630368999999995,-8.2061166,Mountcharles Pier,,,Discovery Point,0.953479810629442,-0.1432237534725625,Discovery Point,
4449,Act4449,53.1120960571725,-7.327450489410469,Mountmellick Museum,,,"Craft,Shopping,Tracing Your Ancestors,Museums and Attraction,Cafe,Food and Drink,Food Shops",0.9269809488331586,-0.12788813681708258,Craft,Shopping
4450,Act4450,52.979139399999994,-7.4795490000000004,Mountrath Golf Club,,,"Golf,Golf Course",0.924660417403053,-0.13054275661424936,Golf,Golf Course
4451,Act4451,52.93220508890929,-8.429794690600598,Mountshannon Beach ,,,"Fishing,Angling,Kitesurfing,Windsurfing,Activity Operator,Swimming,Swimming Pools and Water Park,Venue,Beach",0.923841259142365,-0.14712767261811713,Fishing,Angling
4452,Act4452,54.9508374,-7.736552499999999,Mourne Antiques,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops",0.9590730393580402,-0.1350283138783986,Shopping,Shopping Centres and Department Store
4453,Act4453,53.34284079999999,-6.236919599999999,Mourne Seafood Bar,,,"Food and Drink,Restaurant,Seafood",0.9310082043271659,-0.10885478220216772,Food and Drink,Restaurant
4454,Act4454,55.19210179999999,-7.051555400000001,Moville Pottery,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops",0.9632838975058887,-0.12307285911678577,Shopping,Shopping Centres and Department Store
4455,Act4455,54.115185968867294,-9.155072032310981,Moy Archery,,,"Activity Operator,Venue,Sports Venues",0.9444881704857719,-0.1597861502210753,Activity Operator,Venue
4456,Act4456,52.917052600000005,-9.349129199999998,Moy House,,,"Food and Drink,Restaurant",0.923576798321026,-0.16317308673434341,Food and Drink,Restaurant
4457,Act4457,53.33613199999999,-9.179474,Moycullen Farmers Market,,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops",0.9308911136783081,-0.16021204490121396,Food and Drink,Restaurant
4458,Act4458,53.302643999999994,-9.159604,Moycullen Riding Centre,,,"Horse Riding,Equestrian,Activity Operator",0.9303066378184003,-0.1598652479788427,Horse Riding,Equestrian
4459,Act4459,53.9718301,-8.4751904,Moygara Castle,,,"Historic Houses and Castle,Castle",0.9419861385719803,-0.14791997721341524,Historic Houses and Castle,Castle
4460,Act4460,54.202245700000006,-9.1770159,Moyne Abbey,,,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins",0.9460076494399388,-0.16016914296287071,Historic Houses and Castle,Church Abbey
4461,Act4461,53.413363266591205,-6.922388891601599,Moyvalley Golf Club,,,"Golf,Golf Course",0.9322390535658103,-0.12081847826192875,Golf,Golf Course
4462,Act4462,52.269587200000004,-9.704201199999998,Mozart's Restaurant,,,"Food and Drink,Restaurant,Vegetarian",0.9122763952982839,-0.16937026221598472,Food and Drink,Restaurant
4463,Act4463,53.981928700000005,-9.126909,Mr Harry Feeney - Angling Guide,,,"Fishing,Angling,Activity Operator,Venue,Sports Venues",0.9421623923918224,-0.15929461257990313,Fishing,Angling
4464,Act4464,55.1833961,-7.972278200000001,Muck 'n' Muffins,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops",0.9631319543771981,-0.139142503474967,Shopping,Shopping Centres and Department Store
4465,Act4465,52.0267770560744,-9.50020274873273,Muckross And Dinis Tour,,,"Walking,Activity Operator,Tour",0.9080385588295408,-0.1658098175724017,Walking,Activity Operator
4466,Act4466,52.018083000000004,-9.504292,Muckross Friary,,,"Photography,Learning,Bird Watching,Nature and Wildlife,Walking,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,National Park,National and Forest Park",0.9078868189256896,-0.1658811884709569,Photography,Learning
4467,Act4467,52.018077000000005,-9.504301,"Muckross House, Gardens & Traditional Farms",,,"Covid Safety Charter,Museums and Attraction,Gardens,Garden,Visitor Farm,Historic Houses and Castle,National Park,National and Forest Park,Cafe,Food and Drink,Food Shops,Shopping",0.9078867142059345,-0.1658813455505896,Covid Safety Charter,Museums and Attraction
4468,Act4468,52.0532684414499,-9.515958222486539,Muckross Lake,,,"Fishing,Angling",0.908500920727758,-0.1660848024646172,Fishing,Angling
4469,Act4469,52.0245242,-9.490161500000001,Muckross Park Hotel Restaurant,,,"Food and Drink,Restaurant",0.907999239073469,-0.16563456472100385,Food and Drink,Restaurant
4470,Act4470,52.028745631491496,-9.4909114125976,Muckross Traditional Farms,,,"Photography,Learning,Walking,Craft,Shopping,Museums and Attraction,Gardens,Garden,Visitor Farm,Natural Landscape,National Park,National and Forest Park",0.908072916952143,-0.16564765316493413,Photography,Learning
4471,Act4471,52.161046,-7.1690179999999994,Muddy Boots,,,"Walking,Activity Operator,Tour",0.9103819939842182,-0.12512296823473884,Walking,Activity Operator
4472,Act4472,53.3226548084904,-6.23691137175831,Mulberry Garden,,,"Food and Drink,Restaurant",0.9306558923125439,-0.10885463859225858,Food and Drink,Restaurant
4473,Act4473,52.353528999999995,-7.701727799999999,Mulcahy's,,,"Food and Drink,Restaurant,Pubs and Bar",0.9137414560883343,-0.1344205082023793,Food and Drink,Restaurant
4474,Act4474,52.353528999999995,-7.701727799999999,Mulcahy's  Restaurant,,,"Food and Drink,Restaurant",0.9137414560883343,-0.1344205082023793,Food and Drink,Restaurant
4475,Act4475,52.706373,-8.615338000000001,Mulcair River Salmon Fishing,,,"Fishing,Angling,River,Discovery Point,Activity Operator",0.9198997456342413,-0.15036601427218324,Fishing,Angling
4476,Act4476,52.130943352372,-8.899255637860119,Mullaghareirk - Rowls-Langford Loop,,,Walking,0.9098566036695419,-0.1553213118573272,Walking,
4477,Act4477,53.00661899999999,-6.848484,Mullaghmast,,,,0.925140026900184,-0.11952859457015134,,
4478,Act4478,53.7613771648619,-7.28939195271575,Mullaghmeen,,,"Cycling,Walking,Forest Park,Park and Forest Walk",0.9383130419333344,-0.12722389004326864,Cycling,Walking
4479,Act4479,54.464879339612295,-8.45023609984389,Mullaghmore Beach,,,Beach,0.9505914711776694,-0.14748444251316017,Beach,
4480,Act4480,54.470555000000004,-8.463077499999999,Mullaghmore Head,,,"Climbing,Activity Operator,Walking,Discovery Point",0.95069053013866,-0.1477085672264504,Climbing,Activity Operator
4481,Act4481,54.463935,-8.450497,Mullaghmore Sailing Club and Centre Ltd,,,"Sailing,Activity Operator",0.9505749893421779,-0.14748899607990326,Sailing,Activity Operator
4482,Act4482,54.140931296949,-10.0750698540039,Mullaghroe Beach,,,"Bird Watching,Nature and Wildlife,Swimming,Swimming Pools and Water Park,Venue,Beach",0.9449375112278038,-0.17584314132079246,Bird Watching,Nature and Wildlife
4483,Act4483,54.2710156,-8.4753155,Mullaney Brothers,,,"Shopping,Shopping Centres and Department Store,Food Shops",0.9472079106212059,-0.1479221606203095,Shopping,Shopping Centres and Department Store
4485,Act4485,52.487723100000004,-6.9287735,Mullichain Café,,,"Food and Drink,Restaurant,Cafe",0.916083584970085,-0.12092991069993132,Food and Drink,Restaurant
4486,Act4486,53.346915,-6.255612,Mulligans Pub,,,"Food and Drink,Restaurant,Pubs and Bar",0.9310793125315509,-0.10918102612726752,Food and Drink,Restaurant
4487,Act4487,53.52397176394629,-7.340365580356551,Mullingar Arts Centre,,,"Venue,Comedy,Music",0.93416953602534,-0.12811354767728622,Venue,Comedy
4488,Act4488,53.52532354219629,-7.337336982783099,Mullingar Cycle Hub,,,Cycling,0.9341931290065593,-0.12806068867791157,Cycling,
4489,Act4489,53.51521700000001,-7.391953999999999,Mullingar Equestrian Centre,,,"Horse Riding,Equestrian,Activity Operator",0.9340167365692424,-0.1290139354559649,Horse Riding,Equestrian
4490,Act4490,53.4810458,-7.3592246,Mullingar Golf Club,,,"Golf,Golf Course",0.9334203366198848,-0.1284426996637627,Golf,Golf Course
4491,Act4491,53.5228043,-7.3032536,Mullingar Park Hotel Horseshoe Bar,,,"Food and Drink,Restaurant,Pubs and Bar",0.9341491599355788,-0.12746582142812893,Food and Drink,Restaurant
4492,Act4492,53.55635899999999,-7.365765,Mullingar Sailing Club,,,"Sailing,Activity Operator",0.9347347999300977,-0.12855685117816013,Sailing,Activity Operator
4493,Act4493,55.2742917,-7.399685000000001,Mullins of Ballyliffin,,,"Food and Drink,Restaurant,Cafe",0.9647183818727738,-0.1291488668604366,Food and Drink,Restaurant
4494,Act4494,53.897518700000006,-9.784319300000002,Mulranny  Beach ,,,"Surfing,Activity Operator,Swimming,Swimming Pools and Water Park,Venue,Walking,Beach",0.940689159970214,-0.17076858685142685,Surfing,Activity Operator
4495,Act4495,53.9040112024891,-9.79020239645016,Mulranny - Lookout Hill Loop,,,"Walking,Natural Landscape",0.9408024755153427,-0.1708712662546945,Walking,Natural Landscape
4496,Act4496,53.9040112024891,-9.79020239645016,Mulranny Cycles,,,"Cycling,Bike Rental",0.9408024755153427,-0.1708712662546945,Cycling,Bike Rental
4497,Act4497,53.902421,-9.763482000000002,Mulranny Golf Club,,,"Golf,Golf Course",0.9407747212461344,-0.17040490735920102,Golf,Golf Course
4498,Act4498,55.0685561,-7.6905098,Mulroy Clay Pigeon Club,,,Activity Operator,0.9611276182642078,-0.1342247171668906,Activity Operator,
4499,Act4499,53.2478382,-9.547939300000001,Mungo Murphy’s Seaweed Co.,,,"Food and Drink,Restaurant,Activity Operator,Food Trails and Tour,Tour",0.9293500961592108,-0.16664297756556265,Food and Drink,Restaurant
4500,Act4500,52.253377,-7.059378999999999,Munster Room Restaurant at Waterford Castle,,,"Food and Drink,Restaurant,Vegetarian",0.911993473935877,-0.12320940669614476,Food and Drink,Restaurant
4501,Act4501,52.6516456,-7.2528476,Murphy Jewellers and Watchmakers,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops",0.9189445723131854,-0.12658607076536868,Shopping,Shopping Centres and Department Store
4502,Act4502,51.883727451434495,-10.3693339931225,Murphy Sea Cruise - Boat Trips to Skellig Rock,,,"Transport,Coach,Road",0.9055418722348983,-0.1809790194189587,Transport,Coach
4503,Act4503,53.139697999999996,-8.937183000000001,Murphy Store,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops",0.9274626936154456,-0.15598326920326439,Shopping,Shopping Centres and Department Store
4504,Act4504,53.344784999999995,-6.2637540000000005,Murphy’s Harley-Davidson,,,"Shopping,Shopping Centres and Department Store,Food Shops",0.9310421370184833,-0.10932313083496491,Shopping,Shopping Centres and Department Store
