,School,FullAddress,Latitude,Longitude
808,"DALYSTOWN N S, Dalystown, Mullingar","Higginstown, Dalystown, Co. Westmeath, Ireland",53.4351959,-7.385584199999999
809,"ATHLEAGUE N S, Athleague, Co. Roscommon","Athleague, Co. Roscommon, Ireland",53.5680369,-8.2493809
810,"ST GEORGES N S, Naul Road, Balbriggan","Naul Rd, Clogheder, Balbriggan, Co. Dublin, Ireland",53.6072119,-6.2039158
811,"GLENBEG N S, Glenbeg, Dungarvan","Glenbeg National School, Glenbeg, Dungarvan, Co. Waterford, Ireland",52.07024750000001,-7.678277100000001
812,"ST MICHAELS NS, Sexton Street, Limerick","Christian Brothers School Grounds, Sexton St, Limerick, Ireland",52.6589813,-8.6227167
813,"CLONBULLOGUE N S, Clonbullogue, Co. Offaly","Clonbullogue National School, Church Rd, Clonbulloge, Co. Offaly, Ireland",53.2626479,-7.086252500000001
814,"BUN SCOIL LOUIS NAOFA, Cloughvalley, Carrickmacross","Bunscoil Louis Naofa, Cloughvalley, Cloghvally Upper, Carrickmacross, Co. Monaghan, Ireland",53.977667,-6.7148328
815,"S N BAILE NUA, Baile Nua, Maigh Cuilinn","Newtown, Co. Galway, Ireland",53.35204179999999,-9.226507699999999
816,"S N MHUIRE, Castlegal, Cliffoney","Caislean Geal, Cartronkillerdoo, Cliffony, Co. Sligo, Ireland",54.4301796,-8.454139699999999
817,"CARIGEEN N S, Carrigeen, Co. Kilkenny","Carrigeen, Waterford, Co. Kilkenny, X91 F656, Ireland",52.2703638,-7.215538499999999
818,"S N NAOMH MHUIRE, Knockconor, Keash","Scoil Naomh Mhuire, Knockoconor, Kesh, Co. Sligo, Ireland",54.04823409999999,-8.4482228
819,"Scoil Abán Naofa, Baile Mhúirne, Maigh Chromtha","Scoil Aban Naofa, Killeen, Ballymakeery, Co. Cork, Ireland",51.9375929,-9.149065499999999
820,"STONEHALL N S, Stonehall, Newmarket-on-Fergus","Stonehall National School, Stonehall, Newmarket On Fergus, Co. Clare, Ireland",52.7252027,-8.9100871
821,"CAMOLIN N S, Camolin, Enniscorthy","Camolin, Enniscorthy, Co. Wexford, Ireland",52.61526430000001,-6.426243599999999
822,"SHILLELAGH NO 1 N S, Ballard, Shillelagh","Ballard, Shillelagh, Co. Wicklow, Y14 VH31, Ireland",52.7547231,-6.5399277
823,"S N MICHIL NAOFA, Mullinahone, Thurles","Mullinahone, Co. Tipperary, Ireland",52.512722,-7.503682299999999
824,"RIVERCHAPEL N S, Riverchapel, Gorey","Seamount, Riverchapel, Co. Wexford, Y25 DE28, Ireland",52.6384674,-6.2348684
825,"KILLALOE BOYS N S, Convent Hill, Killaloe","Killaloe, Shantraud, Killaloe, Co. Clare, Ireland",52.8044032,-8.4446307
826,"ROCKFIELD N S, Coolney, Co. Sligo","Coolaney, Co. Sligo, Ireland",54.17380929999999,-8.6008023
827,"DROMAGH MIXED N S, Dromagh, Mallow","Dromagh National School, Mallow, Co. Cork, Ireland",52.1344259,-8.950472399999999
828,"DRUMLEASE N S, Drumlease, Dromahair","Drumlease, Co. Leitrim, Ireland",54.2255201,-8.2927581
829,"MOUNT BOLUS N S, Mount Bolus, Tullamore","10 St Brigid's Terrace, Rathkeeragan, Mountbolus, Co. Offaly, R35 X584, Ireland",53.1933154,-7.6257294
830,"SN BAILE THOMAIS, Ballythomas, Gorey","Thomas St, Gorey corporation lands, Gorey, Co. Wexford, Ireland",52.67607779999999,-6.2951133
831,"CONNOLLY N S, Connolly, Ennis","Ennis, Co. Clare, Ireland",52.8474255,-8.988738399999999
832,"KILCROHANE N S, Kilcrohane, Bantry","Kilcrohane, Bantry, Co. Cork, Ireland",51.5809613,-9.7029974
833,"BRIDESWELL N S, Brideswell, Athlone","Brideswell, Athlone, Co. Roscommon, N37 P838, Ireland",53.45282779999999,-8.0890766
834,"OULART N S, Oulart, Gorey","Kyle, Co. Wexford, Ireland",52.5028226,-6.3899756
835,"BALLYCANEW N S, Ballycanew, Gorey","Gorey Rd, Ballycanew, Gorey, Co. Wexford, Ireland",52.6103837,-6.3055556
836,"FAIRYMOUNT N S, Fairymount, Castlerea","Grallagh, Fairymount, Co. Roscommon, F45 AK07, Ireland",53.8466775,-8.484792299999999
837,"KILLAVILLE N S, Killavil, Ballymote","Ballymote, Ardminnan, Ballymote, Co. Sligo, Ireland",54.03863759999999,-8.553565599999999
838,"TRUMMERA N S, Tromaire, Maighean Rátha","Mountrath, Spahill, Co. Laois, Ireland",52.995014,-7.4675763
839,"KILDALLON N S, Kildallan, Ballyconnell","Ardlougher House, Carn, Ballyconnell, Co. Cavan, Ireland",54.06611849999999,-7.5500298
840,"BALLYSHANNON N S, Ballyshannon, Kilcullen","Ballyshannon Lodge, Ballyshannon, Kilcullen, Co. Kildare, Ireland",53.0874694,-6.8147291
841,"KILCONLY N S, Kilconly, Tuam","Main Street, Ballynagittagh, Kilconly, Co. Galway, H54 N529, Ireland",53.5731309,-8.9777719
842,"ST LOUIS N S, Rathkenny, Navan","St. Louis, MO, USA",38.6270025,-90.19940419999999
843,"GLOUNTHAUNE MIXED N.S., Glounthane, Co. Cork","Ballynaroon, Glounthaune, Co. Cork, Ireland",51.9139625,-8.3418162
844,"LEAFFONEY N S, Leaffoney, Kilglass","Leaffoney Rd, Leaffony, Kilglass, Co. Sligo, Ireland",54.2564848,-9.0301057
845,"KILLINKERE N S, Corratinner, Virginia","Corratinner, Virginia, Co. Cavan, A82 T959, Ireland",53.8861844,-7.0688276
846,"ST BRIGID'S PRIMARY SCHOOL, Station Road, Moate","21-19 Station Rd, Cartronkeel, Co. Westmeath, N37 PC78, Ireland",53.39797429999999,-7.723684700000001
847,"CLONPRIEST N S, Youghal, Co. Cork","Clonpriest National Scool, Gortaroo, Youghal, Co. Cork, Ireland",51.9295913,-7.922308999999998
848,"S N NAOMH IOSEF, Convent Road, Kinvara","Convent Rd, Kinvarra, Co. Galway, Ireland",53.140007,-8.944159800000001
849,"SCOIL MHUIRE,, Newtown, Ballinasloe","Newtown, Creagh, Ballinasloe, Co. Roscommon, H53 V270, Ireland",53.3586413,-8.2132763
850,"CROAGHROSS N S, Portsalon, Letterkenny","Croaghross, Harbour View, Co. Donegal, Ireland",55.2108913,-7.626658
851,"S N BAILE FINN, Ballyfin, Portlaoise","Portlaoise, Co. Laois, Ireland",53.0328123,-7.298793300000001
852,"ST JOHNS NS, Logboy, Tulrahan","Logboy, Ballynastockagh, Tulrahan, Co. Mayo, Ireland",53.7125006,-8.790594
853,"BALLYDUFF B 2 N S, Ballyduff, Co. Waterford","Ballyduff, Ballyduff Lower, Ballyduff, Co. Waterford, Ireland",52.1423368,-8.0511942
854,"TIBOHINE N S, Teevnacreeva, Tibohine","National School, Teevnacreeva, Tibohine, Co. Roscommon, Ireland",53.8859388,-8.503708999999999
855,"CASTLEPLUNKETT N S, Castleplunkett, Castlerea","Scoil Ciaran Naomh, Rusheen, Castlerea, Co. Roscommon, Ireland",53.7513523,-8.3471035
856,"BALLYHEEDA N S, Ballinhassig, Co. Cork","Ballinhassig, Skehanagh, Baile Shíoda, Co. Cork, Ireland",51.79272419999999,-8.5717234
857,"GORTNACART N S, Gortnacart, Ardara","Ardara, Co. Donegal, Ireland",54.76464989999999,-8.3660025
858,"SCOIL CHOLMCILLE, Breaffy, Ballina","Breaffy, Ballina, Co. Mayo, Ireland",54.0855226,-9.105314900000002
859,"PRESENTATION PRIMARY SCHOOL, Station Road, Portarlington","Presentation Primary School, Station Rd, Bracklone, Portarlington, Co. Laois, Ireland",53.15326659999999,-7.1816175
860,"CLOONFAD N S, Cloonfad, Ballyhaunis","Fiddaun, Cloonfad, Co. Roscommon, Ireland",53.6867556,-8.7518199
861,"BISHOP HARTY NS, Ballinree, Nenagh","Ballinree, Nenagh, Co. Tipperary, Ireland",52.8683371,-8.0946265
862,"CLOCH AN TSIONNAIGH N S, Foxrock, Ballacolla","Foxrock, Ballacolla, Knocknamoe, Abbeyleix, Co. Laois, Ireland",52.9134712,-7.34903
863,"LISHEEN MIXED N S, Lisheen, Church Cross","Lisheen National School, Lisheen, Skibbereen, Co. Cork, Ireland",51.53229779999999,-9.3761274
864,"SCOIL MOIBHI, Milverton, Skerries","77 Strand St, Townparks, Skerries, Co. Dublin, K34 NH97, Ireland",53.57816649999999,-6.1063279
865,"KILGLASS N S, Ballyglass, Enniscrone","Kilglass National School, Ballyglass, Enniscrone, Co. Sligo, Ireland",54.2282987,-9.0291407
866,"GRANGE N S, Boyle, Co. Roscommon","Grange National School, Grange More, Boyle, Co. Roscommon, Ireland",53.936142,-8.3151145
867,"SN CEANN TRA MEASCAITHE, Ceann Trá, Trá Lí","Cantra, Ventry, Co. Kerry, Ireland",52.1333113,-10.3617104
868,"GRANGE FERMOY N S, Grange, Fermoy","R512, Castlehyde, Co. Cork, Ireland",52.1511194,-8.306873099999999
869,"MACROOM BOYS SENIOR NATIONAL SCHOOL, Sleaveen East, Macroom","Macroom, Sleveen East, Macroom, Co. Cork, Ireland",51.9027705,-8.954021899999999
870,"TAUGHMACONNELL N S, Taughmaconnell, Ballinasloe","Dundonnell, Taghmaconnell, Co. Roscommon, Ireland",53.3940037,-8.1720671
871,"SANDFORD PARISH NATIONAL SCHOOL, Sandford Close, Ranelagh","Sandford Rd, Sandford Close, Ranelagh, Dublin 6, Ireland",53.3219447,-6.247911999999999
872,"ST PATRICKS NS, Chapelizod Village, Dublin 20","Martin's Row, Chapelizod, Dublin 20, Ireland",53.3484985,-6.3433938
873,"ST CATHERINES WEST N S, Donore Avenue, South Circular Road","8 Donore Ave, S Circular Rd, Saint Catherine's, Dublin, Co. Dublin, Ireland",53.3332165,-6.283080699999999
874,"ST MURAS N S, Burnfoot, Lifford","Tievebane, Co. Donegal, F93 TW54, Ireland",55.0655588,-7.433706399999999
875,"ST JOSEPHS B N S, Abbeytown, Boyle","Terenure Rd E, Terenure, Dublin 6, Ireland",53.3096938,-6.2820242
876,"EDENDERRY 2 N S, EDENDERRY, CO OFFALY","Monasteroris, Edenderry, Co. Offaly, R45 HD23, Ireland",53.3409075,-7.0714159
877,"TIERNABOUL N S, KILLARNEY, CO KERRY","Tiernaboul National School, Teernaboul, Killarney, Co. Kerry, Ireland",52.0741884,-9.443654
878,"COOMHOLA N S, Cooryleary, Bantry","Unnamed Road, Cooryleary, Co. Cork, Ireland",51.7430132,-9.4488453
879,"CORDUFF N S, Lusk, Co. Dublin","Corduff National School, Corduff, Lusk, Co. Dublin, Ireland",53.5167359,-6.1906836
880,"KNOCKCONNON N S, Knockconan, Emyvale","Knockconan National School, Knockconan, Emyvale, Co. Monaghan, Ireland",54.367902,-6.9650269
881,"BALLYKILMURRY N S, Ballinamere, Tullamore","Ballynamire, Tullamore, Co. Offaly, Ireland",53.287595,-7.562434000000001
882,"GRANLAHAN G N S, Granlahan, Ballinlough","Ballinlough, Co. Roscommon, Ireland",53.7418858,-8.6335579
883,"PADRAIG NAOFA N S, St Patricks Road, Wicklow","St Patrick's Rd, Wicklow, Ireland",52.97910290000001,-6.0470416
884,"SCOIL AN SPIORAID NAOMH, Roxborough, Ballysheedy","R511, Roxborough, Limerick, Ireland",52.608145,-8.6249682
885,"ATHEA N SCHOOL, Athea, Co. Limerick","Templeathea West, Athea, Co. Limerick, V94 F226, Ireland",52.4607444,-9.285454
886,"BILBOA N SCHOOL, Bilaboa, Cappaghmore","Bilboa, Cappamore, Co. Limerick, Ireland",52.6344522,-8.290925699999999
887,"SILVERMINES N S, Silvermines, Nenagh","Silvermines, Nenagh, Co. Tipperary, Ireland",52.7918519,-8.2385927
888,"CLOVERFIELD N S, Cloverfield, Dromchaoin","Dromkeen, Co. Limerick, Ireland",52.5568918,-8.4059223
889,"BARTLEMY N S, RATHCORMAC, FERMOY","Ballynakilla, Rathcormac, Co. Cork, Ireland",52.0472686,-8.264921
890,"S N SEOSAMH COBH, Cobh, Co. Cork","Bishop St, Kilgarvan, Cobh, Co. Cork, Ireland",51.8543594,-8.2922231
891,"RATHMULLEN N S, RATHMULLEN, CO DONEGAL","Aghavannan Near, Rathmullan, Co. Donegal, Ireland",55.0970707,-7.5363061
892,"MOVILLE N S, Greencastle Road, Moville","Gort North, Moville, Co. Donegal, Ireland",55.1890182,-7.040053299999999
893,"MONASTEREVAN CONVENT, Drogheda Street, Monasterevin","Monasterevin, Co. Kildare, Ireland",53.14028820000001,-7.0613585
894,"S N NAOMH NAILLE, Na Caologa, Inbhear",.,.,.
895,"ST MARYS N S, Church Road, Nenagh","Church Rd, Nenagh North, Nenagh, Co. Tipperary, Ireland",52.8673887,-8.1988301
896,"BALLINTEMPLE N S, BALLINTEMPLE N S, CRAB LANE","Crab Ln, Ballintemple, Cork, Ireland",51.8930697,-8.43961
897,"UPPER GLANMIRE N S, Ballinvriskig, White's Cross","Whites Cross, Cork, Ireland",51.9511112,-8.4307154
898,"ST MARYS N S, CHURCH STREET, TEMPLEMORE","Church St, Kiltillane, Templemore, Co. Tipperary, Ireland",52.7995058,-7.829828399999999
899,"S N COR AN DROMA, CLAREGALWAY, CO. GALWAY","Corrandrum, Claregalway, Co. Galway, Ireland",53.41043459999999,-8.909931199999999
900,"ST VINCENTS INF BOYS, North William Street, Dublin 1","26 William St N, Dublin, D01 A5V0, Ireland",53.357108,-6.247396999999999
901,"ST BRENDANS N S, Mount Pleasant, Loughrea","Cross St, Baunoge, Loughrea, Co. Galway, Ireland",53.1950198,-8.5608825
902,"S N LEITIR MHIC AN BHAIRD, Leitir Mhic a' Bhaird, Lettermacaward","Meenagowan, Lettermacaward, Co. Donegal, Ireland",54.8475978,-8.3152964
903,"CARRAKENNEDY N S, Liscarney, Westport","Carrowkennedy National School, Carrowkennedy, Westport, Co. Mayo, Ireland",53.7047187,-9.565538199999999
904,"SCOIL CHONNLA PHADRAIG, Chapel Lane, Newbridge","Chapel Ln, Kilbelin, Newbridge, Co. Kildare, Ireland",53.182032,-6.7907246
905,"DERRYQUAY MXD N S, Derrymore, Tralee","Derrymore East, Co. Kerry, V92 EK49, Ireland",52.2394194,-9.8227867
906,"DRUMCONDRA N S, Church Avenue, Drumcondra","Church Ave, Grace Park Rd, Drumcondra, Dublin, D09 VY58, Ireland",53.3692974,-6.249465499999999
907,"THE GLEBE N.S., AUGHRIM, BALLINASLOE","The Glebe National School, Kinnaveelish, Ballinasloe, Co. Galway, Ireland",53.30377379999999,-8.315002999999999
908,"KILLAVULLEN N S, Killavullen, Mallow","Monanimy Lower, Killavullen, Co. Cork, Ireland",52.1465049,-8.5166811
909,"CLONEYHURKE N S, Cloneyhurke, Portarlington","Killeen, Cloneyhurke, Co. Offaly, Ireland",53.1632,-7.273299999999999
910,"CAMROSS N S, CAMROSS, PORTLAOISE","Camross, Portlaoise, Co. Laois, Ireland",53.0046442,-7.591841799999999
911,"MONASEED N S, Monaseed, Gorey","Monaseed, Gorey, Co. Wexford, Ireland",52.7153554,-6.4028275
912,"TOMBRACK N S, Tombrack, Ferns","Tombrack National School, Tombrack, Ferns, Co. Wexford, Ireland",52.60036299999999,-6.551084700000001
913,"FIRIES MXD N S, Church Road, Firies Village","Church Ln, Killahane, Killarney, Co. Kerry, Ireland",52.170803,-9.593784200000002
914,"SN ARAINN MHOR I, Arainn Mór, Co. Dhún na nGall","Arranmore, Co. Donegal, Ireland",54.9874345,-8.5350585
915,"RATHANGAN B N S, Rathangan, Co. Kildare","Bracknagh Rd, Mullantine, Rathangan, Co. Kildare, R51 VP23, Ireland",53.22141149999999,-7.002377699999999
916,"ST. JOSEPHS N.S., WOODFORD, LOUGHREA","Woodford, Bolag, Woodford, Co. Galway, Ireland",53.048244,-8.3934801
917,"GORTLETTERAGH CENTRAL, FORNOCHT, CARA DROMA RUISC","Gortletteragh, Co. Leitrim, Ireland",53.8818034,-7.817129700000001
918,"BALLINDAGGIN N S, Ballindaggin, Enniscorthy","Ballindaggin, Ballindaggan, Enniscorthy, Co. Wexford, Ireland",52.5681136,-6.6781047
919,"RATHGORMACK B N S, Carrick-on-Suir, Co. Waterford","Carrowleigh, Rathgormack, Co. Waterford, Ireland",52.30536129999999,-7.495986299999999
920,"CRIMLIN N S, Crimlin, Ross","Ross Post Office, Ross West, Castlebar, Co. Mayo, Ireland",53.9205497,-9.2570493
921,"BALLYTARSNA N S, Ballytarsna, Cashel","Ballytarsna, Cashel, Co. Tipperary, Ireland",52.585169,-7.830880700000001
922,"CURRAHEEN MXD N S, GLENBEIGH, CO KERRY","Curraheen, Co. Kerry, Ireland",52.0572874,-9.9214112
923,"CAMCLOON N S, Ballydangan, Athlone","CAMCLOON NATIONAL SCHOOL, Camcloon, Co. Roscommon, N37 YN56, Ireland",53.3510748,-8.0611649
924,"LAKYLE N S, Lakyle, Whitegate","Whitegate, Cappantruhaun, Whitegate, Co. Clare, Ireland",52.9532551,-8.3621416
925,"S N NAOMH BROGAIN, Bracknagh, Rathanagan","Bracknagh, Rathangan, Co. Kildare, Ireland",53.2082262,-7.094193199999999
926,"Star of the Sea, Leahy's Terrace, Sandymount","Leahy's Terrace, Dublin 4, Ireland",53.336074,-6.2190642
927,"RATHBANE N S, Curraghmore, Ballina","Bofeenaun, Co. Mayo, Ireland",53.9841035,-9.323935299999999
928,"ST BRENDAN'S N.S., The Square, Eyrecourt","The Square, Eyrecourt, Ballinasloe, Calla, Co. Galway, Ireland",53.20152479999999,-8.1297857
929,"CARRICK MIXED N S, Ballinlough, Co. Roscommon","Carrick, Ballinlough, Co. Roscommon, Ireland",53.7485398,-8.652368899999999
930,"EDENDERRY CONVENT N S, School Lane, Edenderry","St Mary's Rd, Edenderry, Co. Offaly, Ireland",53.338417,-7.059241699999999
931,"ST FINIANS, Spunkane, Waterville","Spunkane, Waterville, Co. Kerry, V23 AX51, Ireland",51.8354957,-10.171788
932,"LISANISKA N S, Lisaniska East, Foxford","Foxford, Co. Mayo, Ireland",53.98077259999999,-9.113245
933,"RATHGAROGUE N S, Rathgarogue, New Ross","Rathgarogue, New Ross, Co. Wexford, Y34 H291, Ireland",52.4281405,-6.865087099999999
934,"S N MUIRE, Stratford-on-Slaney, Baltinglass","Scoil Mhuire, Winetavern, Stratford-on-Slaney, Co. Wicklow, Ireland",52.98875469999999,-6.6725883
935,"TULSK N S, TULSK, CASTLEREA","Rathcroghan, Ardkeenagh, Tulsk, Co. Roscommon, Ireland",53.7754263,-8.2429036
936,"KILROSS N S, BALLINTOGHER, CO SLIGO","Ballintogher, Knockatober, Ballintogher, Co. Sligo, Ireland",54.1929215,-8.4127367
937,"S N NAOMH PADRAIG SAILE, Sáile, Gob a Choire","403 Executive Dr, Langhorne, PA 19047, USA",40.2215585,-74.90845139999999
938,"ST PATRICKS N S, MURLOG, LIFFORD","Murlough, Lifford, Co. Donegal, Ireland",54.8424005,-7.502367700000001
939,"CONVENT OF MERCY N S, Upper Bridge Street, Belturbet","Belturbet, Corporation Lands, Belturbet, Co. Cavan, Ireland",54.1000496,-7.445693599999999
940,"SCOIL NAIS FININ NAOFA, CLONARD, ENFIELD","Monagalliagh, Clonard, Co. Meath, Ireland",53.4515329,-7.0231073
941,"MOUNTMELLICK BOYS N S, Davitt Road, Mountmellick","Davitt Rd, Ballycullenbeg, Mountmellick, Co. Laois, Ireland",53.11353630000001,-7.318528400000001
942,"SCOIL CHROI NAOFA, Tuam Road, Athenry","Gorteenacra, Athenry, Co. Galway, Ireland",53.3006276,-8.747056299999999
943,"NEWBAWN N S, Newbawn, Co. Wexford","Newbawn, Co. Wexford, Ireland",52.34171509999999,-6.7945622
944,"ARDFINNAN N S, Clonmel, Co. Tipperary","Commons, Clonmel, Co. Tipperary, E91 X6F9, Ireland",52.3094069,-7.880619699999999
945,"S N PHADRAIG NAOFA, The Course, Tullow","Scoil Phádraig Naofa, The Course, Tullowphelim, Tullow, Co. Carlow, Ireland",52.8032764,-6.7326985
946,"VIRGINIA MXD N S, Virginia, Co. Cavan","Bailieboro Rd, Rahardrum, Virginia, Co. Cavan, Ireland",53.8354762,-7.075816
947,"KEALKIL N S, BANTRY, CO CORK","Breeny Beg, Kealkill, Co. Cork, Ireland",51.7486297,-9.37826
948,"ATHLONE N S, Arcadia, Athlone","Arcadia, Clonbrusk, Athlone, Co. Westmeath, N37 CX20, Ireland",53.4323017,-7.9390131
949,"BALLYCONNELL MXD N S, Ballyconnell, Co. Cavan","Ballyconnell, Cullyleenan, Ballyconnell, Co. Cavan, Ireland",54.1136857,-7.581990599999999
950,"MERCY CONVENT N S, Railway Street, Navan","Navan, Dillonsland, Navan, Co. Meath, Ireland",53.6505808,-6.6872237
951,"SCOIL NAOMH TREASA C, TIERNASLIGO URRIS CLONMANY, LIFFORD","Letter, Tir Na Sligo, Co. Donegal, Ireland",55.2679193,-7.497561300000001
952,"SCOIL REALT NA MARA, Ballycotton, Midleton","Ballycotton, Midleton, Co. Cork, Ireland",51.83068489999999,-8.016143099999999
953,"KILLUSTY N S, Killusty, Fethard","Fethard, Co. Tipperary, Ireland",52.4709774,-7.696789099999999
954,"ST MARYS CONVENT, O'Rahilly Street, Nenagh","2-4 O'Rahilly St, Nenagh North, Nenagh, Co. Tipperary, E45 E229, Ireland",52.86594789999999,-8.2004099
955,"SN TOIN NA GAOITHE, TOIN Ré Gaoith, Acaill,, CATHAIR NA MART","Achill Island, Co. Mayo, Ireland",53.9619505,-10.015335
956,"S N NAOMH COLMAIN, Clarabricken, Clara",.,.,.
957,"DONOUGHMORE N S, DONOUGHMORE, CO. LIMERICK","Donoughmore, Co. Limerick, Ireland",52.6340842,-8.5891422
958,"ATTYMON N S, Attymon, Athenry","Attymon House, Cappanasruhaun, Athenry, Co. Galway, Ireland",53.3227409,-8.6079972
959,"KNOCK N S, Knock, Claremorris","Knock, Carrowmore, Knock, Co. Mayo, Ireland",53.7924981,-8.9242235
960,"GORTHAGANNY N S, Gortaganny, Loughglynn","Gortaganny National School, Gortaganny, Loughglinn, Co. Roscommon, Ireland",53.8079519,-8.6757714
961,"Bunscoil na Toirbhirte, Church Road, Mitchelstown","Bunscoil na Toirbhirte, Church Road, Brigown, Mitchelstown, Co. Cork, P67 FE82, Ireland",52.2657965,-8.266128
962,"CORCAGHAN N S, Corcaghan, Stranooden","Corcaghan, Monaghan, H18 XH29, Ireland",54.1914526,-6.989860900000001
963,"ST JOSEPHS N S, Killenummery, Dromahair","Saint Joseph's National School, Carrowcrin, Dromahair, Co. Leitrim, Ireland",54.1942586,-8.3058646
964,"CLIFFONEY N S, Ballinphull, Cliffoney","Cliffony, Cartronkillerdoo, Cliffoney, Co. Sligo, Ireland",54.430589,-8.45309
965,"DRUMFAD N S, Kerrykeel P O, LETTERKENNY","Ballynashanagh, Kerrykeel, Drumfad Lower, Letterkenny, Co. Donegal, Ireland",55.1813049,-7.6496754
966,"RAPHOE CENTRAL N S, RAPHOE, LIFFORD","McBride St, Raphoe Demesne, Raphoe, Co. Donegal, F93 E367, Ireland",54.8752469,-7.5981988
967,"SKEAGHVASTHEEN N S, Gorteen, Skeaghvasteen","Tomnahaha, Skeaghvasteen, Co. Kilkenny, Ireland",52.59089849999999,-6.9923585
968,"S N PHEADAIR AGUS PHOIL, Drumconrath, Navan","Drumcondra, Drumconrath, Co. Meath, Ireland",53.8515966,-6.656341599999999
969,"BUNSCOIL LORETO, St Michael's Road, Gorey","St Michael's Rd, Mill Lands, Gorey, Co. Wexford, Ireland",52.6737562,-6.2899176
970,"Convent Girls Senior National School, Mallow, Co. Cork","Bathview, Mallow, Co. Cork, Ireland",52.1430181,-8.6429913
971,"CLONAGHADOO N S, Clonaghdoo, Geashill","Kilcavan House, Kilcavan, Geashill, Co. Offaly, Ireland",53.1799128,-7.373022299999999
972,"CARRIG N S, Carrig, Birr","Carrig House, Ballykinash, Birr, Co. Offaly, Ireland",53.0630448,-7.9715805
973,"CLOGHANS N S, Cloghans, Knockmore","Cloghans, Co. Mayo, Ireland",54.0610429,-9.2115292
974,"KINAFFE N S, Kinaffe, Swinford","Kinaff, Swinford, Co. Mayo, Ireland",53.898002,-8.976766099999999
